disAcodeNum	disAcode	disAname	disBcodeNum	disBcode	disBname	patTotal	patWdisA	patWdisB	patWdisAB	patWdisAnotB	patWdisBnotA	patWOdisAB	relativeRiskIndex	phiIndex	oddsRatioIndex	oddsRatio95CI_upper	oddsRatio95CI_lower	fisherTest	fisherTestAdjusted	expect	score	femaleWithDisA	femaleWithDisB	femaleWithDisAandB	maleWithDisA	maleWithDisB	maleWithDisAandB	sexRatioBA	sexRatioAB
15	40055000	Chronic sinusitis (disorder)	72	35999006	Blighted ovum	529	104	53	15	89	38	387	1.43959	0.07256	1.71644	3.25692	0.90459	0.1023350231	0.9465720053	10.41966	0.48655	104	53	15	112	0	0	1.51146	2.07107
14	10509002	Acute bronchitis (disorder)	72	35999006	Blighted ovum	529	418	53	48	370	5	106	1.14616	0.09464	2.75027	7.08313	1.06789	0.0318400737	0.5147185395	41.87902	0.19251	418	53	48	445	0	0	0.74392	2.27298
125	1734006	Fracture of the vertebral column with spinal cord injury	46	62564004	Concussion with loss of consciousness	529	3	36	0	3	36	490	0.00000	-0.02041	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20416	-0.26803	3	36	0	2	31	0	0.00000	0.00000
124	1501000119109	Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)	46	62564004	Concussion with loss of consciousness	529	1	36	0	1	36	492	0.00000	-0.01176	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.06805	-0.09498	1	36	0	0	31	0	0.00000	0.00000
10	62106007	Concussion with no loss of consciousness	72	35999006	Blighted ovum	529	96	53	16	80	37	396	1.66352	0.10425	2.14054	4.03419	1.13577	0.0232425775	0.4359473199	9.61815	0.67900	96	53	16	110	0	0	1.46152	1.94591
121	254637007	Non-small cell lung cancer (disorder)	46	62564004	Concussion with loss of consciousness	529	0	36	0	0	36	493	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	36	0	8	31	0	0.00000	0.00000
120	162573006	Suspected lung cancer (situation)	46	62564004	Concussion with loss of consciousness	529	0	36	0	0	36	493	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	36	0	8	31	0	0.00000	0.00000
6	39848009	Whiplash injury to neck	72	35999006	Blighted ovum	529	92	53	13	79	40	397	1.41038	0.06283	1.63323	3.19395	0.83515	0.1790409671	1.0000000000	9.21739	0.45440	92	53	13	90	0	0	1.62471	2.08901
118	48333001	Burn injury(morphologic abnormality)	46	62564004	Concussion with loss of consciousness	529	0	36	0	0	36	493	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	36	0	1	31	0	0.00000	0.00000
117	230265002	Familial Alzheimer's disease of early onset (disorder)	46	62564004	Concussion with loss of consciousness	529	2	36	0	2	36	491	0.00000	-0.01665	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	2	36	0	4	31	0	0.00000	0.00000
115	36923009	Major depression  single episode	46	62564004	Concussion with loss of consciousness	529	3	36	0	3	36	490	0.00000	-0.02041	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20416	-0.26803	3	36	0	3	31	0	0.00000	0.00000
114	449868002	Smokes tobacco daily	46	62564004	Concussion with loss of consciousness	529	2	36	0	2	36	491	0.00000	-0.01665	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	2	36	0	7	31	0	0.00000	0.00000
111	235919008	Cholelithiasis	46	62564004	Concussion with loss of consciousness	529	7	36	1	6	35	487	2.09921	0.03440	2.31905	19.80170	0.27159	0.3912079068	1.0000000000	0.47637	0.43795	7	36	1	2	31	0	3.61092	2.07944
109	90560007	Gout	46	62564004	Concussion with loss of consciousness	529	0	36	0	0	36	493	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	36	0	4	31	0	0.00000	0.00000
108	40930008	Hypothyroidism (disorder)	46	62564004	Concussion with loss of consciousness	529	11	36	3	8	33	485	4.00758	0.11843	5.51136	21.75330	1.39635	0.0327436337	0.5169489508	0.74858	1.19381	11	36	3	2	31	0	2.56495	1.54045
107	40275004	Contact dermatitis	46	62564004	Concussion with loss of consciousness	529	9	36	0	9	36	484	0.00000	-0.03555	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.61248	-0.68928	9	36	0	9	31	1	-3.46574	-2.30259
106	24079001	Atopic dermatitis	46	62564004	Concussion with loss of consciousness	529	13	36	1	12	35	481	1.13034	0.00559	1.14524	9.06361	0.14471	0.6043306700	1.0000000000	0.88469	0.08567	13	36	1	7	31	0	3.61092	2.63906
105	363406005	Malignant tumor of colon	46	62564004	Concussion with loss of consciousness	529	4	36	0	4	36	489	0.00000	-0.02359	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.27221	-0.34734	4	36	0	2	31	0	0.00000	0.00000
104	367498001	Seasonal allergic rhinitis	46	62564004	Concussion with loss of consciousness	529	9	36	1	8	35	485	1.63272	0.02249	1.73214	14.24393	0.21064	0.4723586961	1.0000000000	0.61248	0.31072	9	36	1	11	31	0	3.61092	2.30259
102	90781000119102	Microalbuminuria due to type 2 diabetes mellitus (disorder)	46	62564004	Concussion with loss of consciousness	529	3	36	0	3	36	490	0.00000	-0.02041	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20416	-0.26803	3	36	0	3	31	0	0.00000	0.00000
101	433144002	Chronic kidney disease stage 3 (disorder)	46	62564004	Concussion with loss of consciousness	529	1	36	0	1	36	492	0.00000	-0.01176	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.06805	-0.09498	1	36	0	2	31	0	0.00000	0.00000
100	161622006	History of lower limb amputation (situation)	46	62564004	Concussion with loss of consciousness	529	0	36	0	0	36	493	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	36	0	1	31	0	0.00000	0.00000
98	1551000119108	Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	46	62564004	Concussion with loss of consciousness	529	7	36	0	7	36	486	0.00000	-0.03129	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.47637	-0.56205	7	36	0	5	31	0	0.00000	0.00000
97	403192003	Third degree burn	46	62564004	Concussion with loss of consciousness	529	3	36	0	3	36	490	0.00000	-0.02041	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20416	-0.26803	3	36	0	5	31	0	0.00000	0.00000
96	283371005	Laceration of forearm	46	62564004	Concussion with loss of consciousness	529	39	36	5	34	31	459	1.88390	0.06739	2.17742	5.95899	0.79563	0.1728171749	1.0000000000	2.65406	0.71546	39	36	5	36	31	1	-1.36160	-1.43617
95	84757009	Epilepsy	46	62564004	Concussion with loss of consciousness	529	13	36	0	13	36	480	0.00000	-0.04289	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.88469	-0.91433	13	36	0	17	31	2	-2.80336	-2.25129
94	703151001	History of single seizure (situation)	46	62564004	Concussion with loss of consciousness	529	14	36	0	14	36	479	0.00000	-0.04455	0.00000	0.00000	0.00000	0.6135322823	1.0000000000	0.95274	-0.96550	14	36	0	25	31	3	-2.42775	-2.23359
93	128613002	Seizure disorder	46	62564004	Concussion with loss of consciousness	529	14	36	0	14	36	479	0.00000	-0.04455	0.00000	0.00000	0.00000	0.6135322823	1.0000000000	0.95274	-0.96550	14	36	0	25	31	3	-2.42775	-2.23359
118	48333001	Burn injury(morphologic abnormality)	98	1551000119108	Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	529	0	7	0	0	7	522	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	7	0	1	5	0	0.00000	0.00000
89	47693006	Rupture of appendix	46	62564004	Concussion with loss of consciousness	529	10	36	3	7	33	486	4.40833	0.12785	6.31169	25.53652	1.56002	0.0249724295	0.4510452391	0.68053	1.25108	10	36	3	10	31	1	-0.90079	-0.93156
86	713197008	Recurrent rectal polyp	46	62564004	Concussion with loss of consciousness	529	12	36	0	12	36	481	0.00000	-0.04117	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.81664	-0.86127	12	36	0	10	31	0	0.00000	0.00000
82	94260004	Secondary malignant neoplasm of colon	46	62564004	Concussion with loss of consciousness	529	2	36	0	2	36	491	0.00000	-0.01665	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	2	36	0	2	31	0	0.00000	0.00000
80	6072007	Bleeding from anus	46	62564004	Concussion with loss of consciousness	529	2	36	0	2	36	491	0.00000	-0.01665	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	2	36	0	2	31	0	0.00000	0.00000
78	239872002	Osteoarthritis of hip	46	62564004	Concussion with loss of consciousness	529	13	36	3	10	33	483	3.39103	0.10256	4.39091	16.72777	1.15258	0.0516271627	0.6782137114	0.88469	1.08567	13	36	3	8	31	1	-0.90079	-0.52325
76	127013003	Diabetic renal disease (disorder)	46	62564004	Concussion with loss of consciousness	529	10	36	0	10	36	483	0.00000	-0.03751	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.68053	-0.74892	10	36	0	18	31	0	0.00000	0.00000
75	431855005	Chronic kidney disease stage 1 (disorder)	46	62564004	Concussion with loss of consciousness	529	10	36	0	10	36	483	0.00000	-0.03751	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.68053	-0.74892	10	36	0	18	31	0	0.00000	0.00000
73	196416002	Impacted molars	46	62564004	Concussion with loss of consciousness	529	25	36	3	22	33	471	1.76333	0.04594	1.94628	6.83986	0.55381	0.2376802477	1.0000000000	1.70132	0.56633	25	36	3	24	31	1	-0.90079	-0.98528
72	35999006	Blighted ovum	46	62564004	Concussion with loss of consciousness	529	53	36	7	46	29	447	1.94078	0.08483	2.34558	5.65158	0.97349	0.0761041014	0.8458162089	3.60681	0.79623	53	36	7	0	31	0	1.81529	2.14843
71	201834006	Localized  primary osteoarthritis of the hand	46	62564004	Concussion with loss of consciousness	529	19	36	2	17	34	476	1.54678	0.02852	1.64706	7.42534	0.36534	0.3758089649	1.0000000000	1.29301	0.38772	19	36	2	9	31	0	2.94444	2.35138
70	87433001	Pulmonary emphysema (disorder)	46	62564004	Concussion with loss of consciousness	529	9	36	1	8	35	485	1.63272	0.02249	1.73214	14.24393	0.21064	0.4723586961	1.0000000000	0.61248	0.31072	9	36	1	8	31	1	0.14518	0.10536
69	233604007	Pneumonia	46	62564004	Concussion with loss of consciousness	529	3	36	1	2	35	491	4.89815	0.07955	7.01429	79.26329	0.62072	0.1909165747	1.0000000000	0.20416	0.73197	3	36	1	4	31	0	3.61092	1.38629
68	26929004	Alzheimer's disease (disorder)	46	62564004	Concussion with loss of consciousness	529	15	36	1	14	35	479	0.97963	-0.00094	0.97755	7.65130	0.12489	1.0000000000	1.0000000000	1.02079	-0.01492	15	36	1	8	31	0	3.61092	2.77259
67	403191005	Second degree burn	46	62564004	Concussion with loss of consciousness	529	23	36	1	22	35	471	0.63889	-0.02080	0.61169	4.67248	0.08008	1.0000000000	1.0000000000	1.56522	-0.35908	23	36	1	26	31	4	1.44186	1.16315
65	239873007	Osteoarthritis of knee	46	62564004	Concussion with loss of consciousness	529	30	36	2	28	34	465	0.97963	-0.00135	0.97689	4.27516	0.22322	1.0000000000	1.0000000000	2.04159	-0.01986	30	36	2	27	31	0	2.94444	2.77259
64	444448004	Injury of medial collateral ligament of knee	46	62564004	Concussion with loss of consciousness	529	17	36	2	15	34	478	1.72876	0.03588	1.87451	8.53533	0.41168	0.3241855087	1.0000000000	1.15690	0.47600	17	36	2	15	31	0	2.94444	2.25129
63	68496003	Polyp of colon	46	62564004	Concussion with loss of consciousness	529	43	36	5	38	31	455	1.70866	0.05696	1.93124	5.25424	0.70984	0.2002518358	1.0000000000	2.92628	0.61180	43	36	5	48	31	4	-0.06492	-0.30319
59	262574004	Bullet wound	46	62564004	Concussion with loss of consciousness	529	9	36	1	8	35	485	1.63272	0.02249	1.73214	14.24393	0.21064	0.4723586961	1.0000000000	0.61248	0.31072	9	36	1	11	31	0	3.61092	2.30259
58	239720000	Tear of meniscus of knee	46	62564004	Concussion with loss of consciousness	529	10	36	2	8	34	485	2.93889	0.07273	3.56618	17.45313	0.72867	0.1435975759	1.0000000000	0.68053	0.83605	10	36	2	10	31	0	2.94444	1.79176
57	192127007	Child attention deficit disorder	46	62564004	Concussion with loss of consciousness	529	24	36	3	21	33	472	1.83681	0.04930	2.04329	7.20450	0.57950	0.2189447083	1.0000000000	1.63327	0.60314	24	36	3	52	31	4	0.39590	-0.44183
56	92691004	Carcinoma in situ of prostate (disorder)	46	62564004	Concussion with loss of consciousness	529	0	36	0	0	36	493	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	36	0	23	31	0	0.00000	0.00000
54	5602001	Opioid abuse (disorder)	46	62564004	Concussion with loss of consciousness	529	0	36	0	0	36	493	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	36	0	7	31	0	0.00000	0.00000
52	124171000119105	Chronic intractable migraine without aura	46	62564004	Concussion with loss of consciousness	529	21	36	3	18	33	475	2.09921	0.06039	2.39899	8.56095	0.67226	0.1651700781	1.0000000000	1.42911	0.71957	21	36	3	30	31	1	-0.90079	-1.35455
50	446096008	Perennial allergic rhinitis	46	62564004	Concussion with loss of consciousness	529	14	36	0	14	36	479	0.00000	-0.04455	0.00000	0.00000	0.00000	0.6135322823	1.0000000000	0.95274	-0.96550	14	36	0	12	31	0	0.00000	0.00000
49	88805009	Chronic congestive heart failure (disorder)	46	62564004	Concussion with loss of consciousness	529	5	36	1	4	35	489	2.93889	0.05118	3.49286	32.09508	0.38012	0.2979740013	1.0000000000	0.34026	0.57748	5	36	1	5	31	1	0.14518	0.00000
47	359817006	Closed fracture of hip	46	62564004	Concussion with loss of consciousness	529	11	36	2	9	34	484	2.67172	0.06583	3.16340	15.22271	0.65738	0.1682317853	1.0000000000	0.74858	0.77878	11	36	2	18	31	2	0.14108	-0.43078
45	263102004	Fracture subluxation of wrist	46	62564004	Concussion with loss of consciousness	529	51	36	4	47	32	446	1.15251	0.01346	1.18617	3.49994	0.40201	0.7680698245	1.0000000000	3.47070	0.16143	51	36	4	58	31	3	-0.12516	-0.39122
44	58150001	Fracture of clavicle	46	62564004	Concussion with loss of consciousness	529	55	36	4	51	32	442	1.06869	0.00632	1.08333	3.18716	0.36823	0.7807318998	1.0000000000	3.74291	0.07616	55	36	4	57	31	2	-0.50078	-0.69315
43	307731004	Injury of tendon of the rotator cuff of shoulder	46	62564004	Concussion with loss of consciousness	529	26	36	3	23	33	470	1.69551	0.04273	1.85771	6.50892	0.53021	0.4094732948	1.0000000000	1.76938	0.53044	26	36	3	25	31	0	2.56495	2.26868
42	16114001	Fracture of ankle	46	62564004	Concussion with loss of consciousness	529	48	36	4	44	32	449	1.22454	0.01917	1.27557	3.77331	0.43121	0.5565169682	1.0000000000	3.26654	0.22886	48	36	4	60	31	4	0.13353	-0.20764
41	283385000	Laceration of thigh	46	62564004	Concussion with loss of consciousness	529	50	36	3	47	33	446	0.88167	-0.01033	0.86267	2.92064	0.25481	1.0000000000	1.0000000000	3.40265	-0.13837	50	36	3	55	31	5	0.59087	0.38677
39	74400008	Appendicitis	46	62564004	Concussion with loss of consciousness	529	27	36	4	23	32	470	2.17695	0.07376	2.55435	7.83292	0.83298	0.1025945022	0.9469763834	1.83743	0.81734	27	36	4	24	31	2	-0.50078	-0.51726
38	398254007	Preeclampsia	46	62564004	Concussion with loss of consciousness	529	101	36	4	97	32	396	0.58196	-0.05488	0.51031	1.47719	0.17629	0.2732707406	1.0000000000	6.87335	-0.65505	101	36	4	0	31	0	2.30259	3.26767
35	19169002	Miscarriage in first trimester	46	62564004	Concussion with loss of consciousness	529	174	36	15	159	21	334	1.26676	0.05047	1.50045	2.98840	0.75336	0.2715658331	1.0000000000	11.84121	0.31729	174	36	15	0	31	0	1.22378	2.53370
33	429007001	History of cardiac arrest (situation)	46	62564004	Concussion with loss of consciousness	529	24	36	2	22	34	471	1.22454	0.01323	1.25936	5.58112	0.28417	0.6743630456	1.0000000000	1.63327	0.18811	24	36	2	18	31	3	0.51669	0.61904
32	410429000	Cardiac Arrest	46	62564004	Concussion with loss of consciousness	529	24	36	2	22	34	471	1.22454	0.01323	1.25936	5.58112	0.28417	0.6743630456	1.0000000000	1.63327	0.18811	24	36	2	18	31	3	0.51669	0.61904
30	399211009	History of myocardial infarction (situation)	46	62564004	Concussion with loss of consciousness	529	2	36	0	2	36	491	0.00000	-0.01665	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	2	36	0	29	31	2	-2.80336	-2.74084
29	22298006	Myocardial Infarction	46	62564004	Concussion with loss of consciousness	529	2	36	0	2	36	491	0.00000	-0.01665	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	2	36	0	29	31	2	-2.80336	-2.74084
27	408512008	Body mass index 40+ - severely obese (finding)	46	62564004	Concussion with loss of consciousness	529	67	36	10	57	26	436	2.19320	0.12279	2.94197	6.41659	1.34888	0.0155709526	0.3309487205	4.55955	0.98446	67	36	10	30	31	2	-1.27730	-0.73137
24	162864005	Body mass index 30+ - obesity (finding)	46	62564004	Concussion with loss of consciousness	529	226	36	22	204	14	289	1.43043	0.10045	2.22619	4.45454	1.11256	0.0236175477	0.4401588831	15.37996	0.48970	226	36	22	213	31	16	-0.10816	-0.23875
23	36971009	Sinusitis (disorder)	46	62564004	Concussion with loss of consciousness	529	84	36	7	77	29	416	1.22454	0.02636	1.30408	3.08312	0.55159	0.4866603493	1.0000000000	5.71645	0.25230	84	36	7	106	31	9	0.32364	0.01724
21	15777000	Prediabetes	46	62564004	Concussion with loss of consciousness	529	159	36	11	148	25	345	1.01660	0.00294	1.02568	2.13866	0.49190	1.0000000000	1.0000000000	10.82042	0.02175	159	36	11	174	31	6	-0.36691	-0.66329
20	80394007	Hyperglycemia (disorder)	46	62564004	Concussion with loss of consciousness	529	23	36	1	22	35	471	0.63889	-0.02080	0.61169	4.67248	0.08008	1.0000000000	1.0000000000	1.56522	-0.35908	23	36	1	32	31	0	3.61092	3.17805
19	237602007	Metabolic syndrome X (disorder)	46	62564004	Concussion with loss of consciousness	529	28	36	1	27	35	466	0.52480	-0.03036	0.49312	3.73698	0.06507	0.7118588908	1.0000000000	1.90548	-0.53878	28	36	1	36	31	0	3.61092	3.36730
18	302870006	Hypertriglyceridemia (disorder)	46	62564004	Concussion with loss of consciousness	529	28	36	1	27	35	466	0.52480	-0.03036	0.49312	3.73698	0.06507	0.7118588908	1.0000000000	1.90548	-0.53878	28	36	1	36	31	0	3.61092	3.36730
17	368581000119106	Neuropathy due to type 2 diabetes mellitus (disorder)	46	62564004	Concussion with loss of consciousness	529	7	36	0	7	36	486	0.00000	-0.03129	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.47637	-0.56205	7	36	0	21	31	0	0.00000	0.00000
15	40055000	Chronic sinusitis (disorder)	46	62564004	Concussion with loss of consciousness	529	104	36	11	93	25	400	1.55422	0.07409	1.89247	3.98309	0.89917	0.1248042101	1.0000000000	7.07750	0.57105	104	36	11	112	31	5	-0.52183	-0.80570
14	10509002	Acute bronchitis (disorder)	46	62564004	Concussion with loss of consciousness	529	418	36	32	386	4	107	1.12493	0.06551	2.21762	6.40892	0.76734	0.2007184174	1.0000000000	28.44612	0.16439	418	36	32	445	31	23	-0.09972	-0.36946
13	370247008	Facial laceration	46	62564004	Concussion with loss of consciousness	529	55	36	6	49	30	444	1.60303	0.05551	1.81224	4.56955	0.71872	0.2501257635	1.0000000000	3.74291	0.56158	55	36	6	54	31	3	-0.48184	-0.62532
125	1734006	Fracture of the vertebral column with spinal cord injury	20	80394007	Hyperglycemia (disorder)	529	3	23	0	3	23	503	0.00000	-0.01610	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13043	-0.17688	3	23	0	2	32	0	0.00000	0.00000
10	62106007	Concussion with no loss of consciousness	46	62564004	Concussion with loss of consciousness	529	96	36	8	88	28	405	1.22454	0.02857	1.31494	2.98213	0.57980	0.5035982072	1.0000000000	6.53308	0.25668	96	36	8	110	31	4	-0.46431	-0.78495
8	233678006	Childhood asthma	46	62564004	Concussion with loss of consciousness	529	25	36	3	22	33	471	1.76333	0.04594	1.94628	6.83986	0.55381	0.2376802477	1.0000000000	1.70132	0.56633	25	36	3	20	31	0	2.56495	2.23359
7	75498004	Acute bacterial sinusitis (disorder)	46	62564004	Concussion with loss of consciousness	529	89	36	12	77	24	416	1.98127	0.11926	2.70130	5.62999	1.29610	0.0104188270	0.2547533793	6.05671	0.88144	89	36	12	98	31	4	-0.78276	-1.10846
6	39848009	Whiplash injury to neck	46	62564004	Concussion with loss of consciousness	529	92	36	7	85	29	408	1.11806	0.01464	1.15862	2.73204	0.49135	0.6557666620	1.0000000000	6.26087	0.13986	92	36	7	90	31	5	-0.15879	-0.29523
5	284549007	Laceration of hand	46	62564004	Concussion with loss of consciousness	529	54	36	5	49	31	444	1.36060	0.03285	1.46149	3.93154	0.54328	0.3985287107	1.0000000000	3.67486	0.36004	54	36	5	50	31	4	-0.06492	-0.13459
117	230265002	Familial Alzheimer's disease of early onset (disorder)	20	80394007	Hyperglycemia (disorder)	529	2	23	2	0	21	506	23.00000	0.28895	0.00000	0.00000	0.00000	0.0018115942	0.0696164111	0.08696	1.46467	2	23	2	4	32	0	2.52573	0.69315
1	444814009	Viral sinusitis (disorder)	46	62564004	Concussion with loss of consciousness	529	478	36	36	442	0	51	1.10669	0.08827	0.00000	0.00000	0.00000	0.0383164825	0.5696250308	32.52930	0.14210	478	36	36	515	31	29	-0.03390	-0.27295
109	90560007	Gout	20	80394007	Hyperglycemia (disorder)	529	0	23	0	0	23	506	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	23	0	4	32	0	0.00000	0.00000
102	90781000119102	Microalbuminuria due to type 2 diabetes mellitus (disorder)	20	80394007	Hyperglycemia (disorder)	529	3	23	2	1	21	505	15.33333	0.23078	48.09524	551.70095	4.19276	0.0052904051	0.1567057169	0.13043	1.40808	3	23	2	3	32	1	-0.97078	-0.47000
97	403192003	Third degree burn	20	80394007	Hyperglycemia (disorder)	529	3	23	0	3	23	503	0.00000	-0.01610	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13043	-0.17688	3	23	0	5	32	1	-3.49651	-1.79176
96	283371005	Laceration of forearm	20	80394007	Hyperglycemia (disorder)	529	39	23	3	36	20	470	1.76923	0.04627	1.95833	6.90352	0.55552	0.2359937826	1.0000000000	1.69565	0.56937	39	23	3	36	32	1	-1.33702	-0.97186
94	703151001	History of single seizure (situation)	20	80394007	Hyperglycemia (disorder)	529	14	23	0	14	23	492	0.00000	-0.03515	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.60870	-0.68589	14	23	0	25	32	1	-3.49651	-3.25810
93	128613002	Seizure disorder	20	80394007	Hyperglycemia (disorder)	529	14	23	0	14	23	492	0.00000	-0.03515	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.60870	-0.68589	14	23	0	25	32	1	-3.49651	-3.25810
89	47693006	Rupture of appendix	20	80394007	Hyperglycemia (disorder)	529	10	23	0	10	23	496	0.00000	-0.02959	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.43478	-0.52083	10	23	0	10	32	0	0.00000	0.00000
86	713197008	Recurrent rectal polyp	20	80394007	Hyperglycemia (disorder)	529	12	23	1	11	22	495	1.91667	0.02977	2.04545	16.55698	0.25270	0.4167723627	1.0000000000	0.52174	0.39428	12	23	1	10	32	1	-0.31845	0.16705
75	431855005	Chronic kidney disease stage 1 (disorder)	20	80394007	Hyperglycemia (disorder)	529	10	23	8	2	15	504	18.40000	0.51494	134.40000	687.58959	26.27055	0.0000000001	0.0000000224	0.43478	2.64909	10	23	8	18	32	14	0.16496	-0.01575
69	233604007	Pneumonia	20	80394007	Hyperglycemia (disorder)	529	3	23	0	3	23	503	0.00000	-0.01610	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13043	-0.17688	3	23	0	4	32	0	0.00000	0.00000
64	444448004	Injury of medial collateral ligament of knee	20	80394007	Hyperglycemia (disorder)	529	17	23	2	15	21	491	2.70588	0.06627	3.11746	14.52271	0.66920	0.1655381060	1.0000000000	0.73913	0.78660	17	23	2	15	32	1	-0.97078	-0.52130
49	88805009	Chronic congestive heart failure (disorder)	20	80394007	Hyperglycemia (disorder)	529	5	23	0	5	23	501	0.00000	-0.02083	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.21739	-0.28379	5	23	0	5	32	0	0.00000	0.00000
47	359817006	Closed fracture of hip	20	80394007	Hyperglycemia (disorder)	529	11	23	0	11	23	495	0.00000	-0.03107	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.47826	-0.56390	11	23	0	18	32	0	0.00000	0.00000
44	58150001	Fracture of clavicle	20	80394007	Hyperglycemia (disorder)	529	55	23	2	53	21	453	0.83636	-0.01188	0.81402	3.56895	0.18566	1.0000000000	1.0000000000	2.39130	-0.17688	55	23	2	57	32	5	0.52425	0.83221
43	307731004	Injury of tendon of the rotator cuff of shoulder	20	80394007	Hyperglycemia (disorder)	529	26	23	3	23	20	483	2.65385	0.08017	3.15000	11.36986	0.87270	0.0969264589	0.9238007130	1.13043	0.90885	26	23	3	25	32	5	0.15800	0.47692
42	16114001	Fracture of ankle	20	80394007	Hyperglycemia (disorder)	529	48	23	1	47	22	459	0.47917	-0.03508	0.44391	3.36771	0.05851	0.7113447396	1.0000000000	2.08696	-0.62619	48	23	1	60	32	3	0.72132	0.84730
41	283385000	Laceration of thigh	20	80394007	Hyperglycemia (disorder)	529	50	23	4	46	19	460	1.84000	0.05786	2.10526	6.45236	0.68690	0.2598759901	1.0000000000	2.17391	0.65567	50	23	4	55	32	4	-0.28768	-0.08855
39	74400008	Appendicitis	20	80394007	Hyperglycemia (disorder)	529	27	23	0	27	23	479	0.00000	-0.04944	0.00000	0.00000	0.00000	0.6223863971	1.0000000000	1.17391	-1.12029	27	23	0	24	32	1	-3.49651	-3.21888
38	398254007	Preeclampsia	20	80394007	Hyperglycemia (disorder)	529	101	23	10	91	13	415	2.27723	0.13228	3.50803	8.24913	1.49183	0.0053020731	0.1567057169	4.39130	1.02880	101	23	10	0	32	0	1.19392	2.40695
35	19169002	Miscarriage in first trimester	20	80394007	Hyperglycemia (disorder)	529	174	23	15	159	8	347	1.98276	0.14669	4.09198	9.84917	1.70007	0.0012676609	0.0532417577	7.56522	0.90151	174	23	15	0	32	0	0.92954	2.53370
33	429007001	History of cardiac arrest (situation)	20	80394007	Hyperglycemia (disorder)	529	24	23	1	23	22	483	0.95833	-0.00194	0.95455	7.39413	0.12323	1.0000000000	1.0000000000	1.04348	-0.03103	24	23	1	18	32	0	3.17805	3.21888
32	410429000	Cardiac Arrest	20	80394007	Hyperglycemia (disorder)	529	24	23	1	23	22	483	0.95833	-0.00194	0.95455	7.39413	0.12323	1.0000000000	1.0000000000	1.04348	-0.03103	24	23	1	18	32	0	3.17805	3.21888
27	408512008	Body mass index 40+ - severely obese (finding)	20	80394007	Hyperglycemia (disorder)	529	67	23	4	63	19	443	1.37313	0.03029	1.48037	4.49216	0.48785	0.5164597199	1.0000000000	2.91304	0.35364	67	23	4	30	32	1	-1.58697	-0.55760
21	15777000	Prediabetes	20	80394007	Hyperglycemia (disorder)	529	159	23	13	146	10	360	1.88050	0.12306	3.20548	7.47377	1.37482	0.0087491825	0.2258833050	6.91304	0.82312	159	23	13	174	32	23	0.14673	0.43484
