disAcodeNum	disAcode	disAname	disBcodeNum	disBcode	disBname	patTotal	patWdisA	patWdisB	patWdisAB	patWdisAnotB	patWdisBnotA	patWOdisAB	relativeRiskIndex	phiIndex	oddsRatioIndex	oddsRatio95CI_upper	oddsRatio95CI_lower	fisherTest	fisherTestAdjusted	expect	score	femaleWithDisA	femaleWithDisB	femaleWithDisAandB	maleWithDisA	maleWithDisB	maleWithDisAandB	sexRatioBA	sexRatioAB
10	473.8	Other chronic sinusitis	56	692.89	Contact dermatitis and other eczema due to other specified agents	1095	216	18	4	212	14	865	1.12654	0.00811	1.16577	3.57757	0.37987	0.7665373413	1.0000000000	3.55068	0.13584	104	9	2	112	9	2	0.00000	-0.07276
9	842.09	Other sprains and strains of wrist	56	692.89	Contact dermatitis and other eczema due to other specified agents	1095	195	18	2	193	16	884	0.62393	-0.02263	0.57254	2.51061	0.13057	0.7549055828	1.0000000000	3.20548	-0.48731	90	9	1	105	9	1	0.00000	-0.15258
8	842	Sprain of wrist, unspecified site	56	692.89	Contact dermatitis and other eczema due to other specified agents	1095	195	18	2	193	16	884	0.62393	-0.02263	0.57254	2.51061	0.13057	0.7549055828	1.0000000000	3.20548	-0.48731	90	9	1	105	9	1	0.00000	-0.15258
6	461.8	Other acute sinusitis	56	692.89	Contact dermatitis and other eczema due to other specified agents	1095	187	18	5	182	13	895	1.62656	0.03676	1.89138	5.37065	0.66609	0.2129177611	1.0000000000	3.07397	0.55853	89	9	4	98	9	1	-1.12393	-1.44881
5	845.09	Other sprains and strains of ankle	56	692.89	Contact dermatitis and other eczema due to other specified agents	1095	362	18	4	358	14	719	0.67219	-0.02978	0.57382	1.75588	0.18753	0.4505035652	1.0000000000	5.95068	-0.47523	185	9	3	177	9	1	-0.91629	-1.04395
4	845	Sprain of ankle, unspecified site	56	692.89	Contact dermatitis and other eczema due to other specified agents	1095	362	18	4	358	14	719	0.67219	-0.02978	0.57382	1.75588	0.18753	0.4505035652	1.0000000000	5.95068	-0.47523	185	9	3	177	9	1	-0.91629	-1.04395
3	277.7	Dysmetabolic syndrome X	56	692.89	Contact dermatitis and other eczema due to other specified agents	1095	64	18	2	62	16	1015	1.90104	0.02902	2.04637	9.09966	0.46020	0.2838342633	1.0000000000	1.05205	0.54789	28	9	0	36	9	2	-1.70475	-2.94444
2	850	Concussion with no loss of consciousness	56	692.89	Contact dermatitis and other eczema due to other specified agents	1095	206	18	4	202	14	875	1.18123	0.01128	1.23762	3.79951	0.40313	0.7598702342	1.0000000000	3.38630	0.18892	96	9	3	110	9	1	-0.91629	-1.21302
46	892	Open wound of foot except toe(s) alone, without mention of complication	86	199.1	Other malignant neoplasm without specification of site	1095	118	1	1	117	0	977	9.27966	0.08700	0.00000	0.00000	0.00000	0.1077625571	1.0000000000	0.10776	0.85235	53	0	0	65	1	1	-0.69315	-4.18965
75	574.2	Calculus of gallbladder without mention of cholecystitis, without mention of obstruction	4	845	Sprain of ankle, unspecified site	1095	9	362	2	7	360	726	0.67219	-0.02097	0.57619	2.78772	0.11909	0.7257794797	1.0000000000	2.97534	-0.40612	7	185	1	2	177	1	0.04396	0.98083
77	274.89	Gout with other specified manifestations	5	845.09	Other sprains and strains of ankle	1095	4	362	1	3	361	730	0.75622	-0.01037	0.67405	6.50284	0.06987	1.0000000000	1.0000000000	1.32237	-0.21560	0	185	0	4	177	1	-5.18178	-1.60944
85	303.9	Other and unspecified alcohol dependence, unspecified	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	5	118	2	3	116	974	3.71186	0.06383	5.59770	33.84797	0.92574	0.0926644234	1.0000000000	0.53881	0.96314	0	53	0	5	65	2	-3.51155	-1.25276
81	800.09	Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	7	118	0	7	118	970	0.00000	-0.02788	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.75434	-0.81093	1	53	0	6	65	0	0.00000	0.00000
79	714	Rheumatoid arthritis	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	3	118	0	3	118	974	0.00000	-0.01822	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.32329	-0.40413	2	53	0	1	65	0	0.00000	0.00000
78	274.9	Gout, unspecified	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	4	118	0	4	118	973	0.00000	-0.02104	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.43105	-0.51707	0	53	0	4	65	0	0.00000	0.00000
77	274.89	Gout with other specified manifestations	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	4	118	0	4	118	973	0.00000	-0.02104	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.43105	-0.51707	0	53	0	4	65	0	0.00000	0.00000
75	574.2	Calculus of gallbladder without mention of cholecystitis, without mention of obstruction	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	9	118	4	5	114	972	4.12429	0.09884	6.82105	25.76559	1.80577	0.0105197513	1.0000000000	0.96986	1.34383	7	53	3	2	65	1	-1.26292	0.10536
74	486	Pneumonia, organism unspecified	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	7	118	0	7	118	970	0.00000	-0.02788	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.75434	-0.81093	3	53	0	4	65	0	0.00000	0.00000
73	484.8	Pneumonia in other infectious diseases classified elsewhere	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	7	118	0	7	118	970	0.00000	-0.02788	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.75434	-0.81093	3	53	0	4	65	0	0.00000	0.00000
71	633.1	Tubal pregnancy without intrauterine pregnancy	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	23	118	2	21	116	956	0.80693	-0.00983	0.78489	3.39037	0.18171	1.0000000000	1.0000000000	2.47854	-0.21352	23	53	2	0	65	0	3.31419	2.52573
65	244.9	Unspecified acquired hypothyroidism	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	13	118	3	10	115	967	2.14146	0.04348	2.52261	9.29899	0.68433	0.1568357634	1.0000000000	1.40091	0.73642	11	53	2	2	65	1	-0.87547	0.77319
63	836.2	Other tear of cartilage or meniscus of knee, current	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	20	118	4	16	114	961	1.85593	0.04057	2.10746	6.41222	0.69264	0.2604646643	1.0000000000	2.15525	0.66417	10	53	3	10	65	1	-1.26292	-0.93156
57	692.9	Contact dermatitis and other eczema, unspecified cause	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	18	118	3	15	115	962	1.54661	0.02456	1.67304	5.86633	0.47714	0.4316017004	1.0000000000	1.93973	0.44432	9	53	1	9	65	2	0.47744	0.59784
55	691.8	Other atopic dermatitis and related conditions	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	20	118	1	19	117	958	0.46398	-0.02541	0.43095	3.24871	0.05717	0.7142221573	1.0000000000	2.15525	-0.65775	13	53	0	7	65	1	-4.18965	-2.07944
54	296.2	Major depressive affective disorder, single episode, unspecified	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	6	118	2	4	116	973	3.09322	0.05400	4.19397	23.14805	0.75986	0.1294282185	1.0000000000	0.64658	0.86549	3	53	0	3	65	2	-3.51155	-0.91629
53	585.3	Chronic kidney disease, Stage III (moderate)	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	3	118	0	3	118	974	0.00000	-0.01822	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.32329	-0.40413	1	53	0	2	65	0	0.00000	0.00000
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	24	118	6	18	112	959	2.31992	0.06867	2.85417	7.33912	1.10998	0.0364535020	1.0000000000	2.58630	0.96486	0	53	0	24	65	6	-2.47092	-1.60944
51	233.4	Carcinoma in situ of prostate	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	23	118	5	18	113	959	2.01732	0.05179	2.35742	6.47129	0.85878	0.0920335797	1.0000000000	2.47854	0.78648	0	53	0	23	65	5	-2.63906	-1.72277
50	585.2	Chronic kidney disease, Stage II (mild)	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	5	118	1	4	117	973	1.85593	0.02015	2.07906	18.75764	0.23044	0.4351647370	1.0000000000	0.53881	0.37818	3	53	1	2	65	0	3.98898	1.38629
49	585.1	Chronic kidney disease, Stage I	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	28	118	5	23	113	954	1.65708	0.03699	1.83532	4.92241	0.68430	0.2146455887	1.0000000000	3.01735	0.57872	10	53	2	18	65	3	0.19329	-0.15415
48	583.81	Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	28	118	5	23	113	954	1.65708	0.03699	1.83532	4.92241	0.68430	0.2146455887	1.0000000000	3.01735	0.57872	10	53	2	18	65	3	0.19329	-0.15415
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	28	118	5	23	113	954	1.65708	0.03699	1.83532	4.92241	0.68430	0.2146455887	1.0000000000	3.01735	0.57872	10	53	2	18	65	3	0.19329	-0.15415
44	733.09	Other osteoporosis	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	37	118	6	31	112	946	1.50481	0.03281	1.63479	4.00423	0.66743	0.2773188387	1.0000000000	3.98721	0.48912	24	53	5	13	65	1	-1.73865	-0.88120
42	492.8	Other emphysema	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	17	118	2	15	116	962	1.09172	0.00400	1.10575	4.89617	0.24972	0.7040692281	1.0000000000	1.83196	0.08316	9	53	1	8	65	1	-0.20067	0.10536
41	959.7	Knee, leg, ankle, and foot injury	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	51	118	7	44	111	933	1.27368	0.02102	1.33722	3.04063	0.58809	0.4857121128	1.0000000000	5.49589	0.30047	27	53	3	24	65	4	0.07893	0.35667
40	595.9	Cystitis, unspecified	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	71	118	7	64	111	913	0.91490	-0.00779	0.89963	2.01170	0.40232	1.0000000000	1.0000000000	7.65114	-0.11289	68	53	6	3	65	1	-1.90388	1.12601
30	346.71	Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	51	118	6	45	112	932	1.09172	0.00705	1.10952	2.65919	0.46294	0.8162165694	1.0000000000	5.49589	0.10783	21	53	2	30	65	4	0.46637	0.30228
26	272.4	Other and unspecified hyperlipidemia	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	119	118	21	98	97	879	1.63759	0.07737	1.94183	3.25267	1.15926	0.0175821421	1.0000000000	12.82374	0.67036	64	53	12	55	65	9	-0.41736	-0.11583
25	434.91	Cerebral artery occlusion, unspecified with cerebral infarction	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	62	118	7	55	111	922	1.04770	0.00406	1.05717	2.37832	0.46991	0.8337084056	1.0000000000	6.68128	0.05865	32	53	4	30	65	3	-0.46414	-0.20067
24	382.9	Unspecified otitis media	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	580	118	46	534	72	443	0.73597	-0.09738	0.53001	0.78345	0.35856	0.0016898584	0.2186956176	62.50228	-0.43415	277	53	26	303	65	20	-0.33557	-0.32628
23	631	Other abnormal product of conception	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	53	118	5	48	113	929	0.87544	-0.00976	0.85638	2.19564	0.33402	1.0000000000	1.0000000000	5.71142	-0.16165	53	53	5	0	65	0	2.45101	2.45101
22	642.63	Eclampsia, antepartum condition or complication	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	96	118	13	83	105	894	1.25662	0.02765	1.33356	2.47552	0.71839	0.3871697650	1.0000000000	10.34521	0.30334	96	53	13	0	65	0	1.62471	2.12640
20	726.1	Disorders of bursae and tendons in shoulder region, unspecified	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	51	118	9	42	109	935	1.63759	0.04897	1.83814	3.87874	0.87110	0.1073423192	1.0000000000	5.49589	0.62240	26	53	4	25	65	5	0.01770	0.22314
17	995.3	Allergy, unspecified, not elsewhere classified	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	47	118	4	43	114	934	0.78976	-0.01547	0.76214	2.16238	0.26862	0.8104515534	1.0000000000	5.06484	-0.27854	25	53	1	22	65	3	0.86809	1.13783
14	V85.30	Body Mass Index 30.0-30.9, adult	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	439	118	66	373	52	604	1.39512	0.11233	2.05527	3.02246	1.39758	0.0003117120	0.0492832003	47.30776	0.47191	226	53	26	213	65	40	0.14627	0.42682
13	V22.2	Pregnant state, incidental	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	384	118	44	340	74	637	1.06329	0.01617	1.11399	1.65468	0.74998	0.6102820121	1.0000000000	41.38082	0.08651	384	53	44	0	65	0	0.79052	2.27493
11	473.9	Unspecified sinusitis (chronic)	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	216	118	25	191	93	786	1.07403	0.01275	1.10623	1.76820	0.69209	0.7132278869	1.0000000000	23.27671	0.09894	104	53	14	112	65	11	-0.36720	-0.28266
10	473.8	Other chronic sinusitis	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	216	118	25	191	93	786	1.07403	0.01275	1.10623	1.76820	0.69209	0.7132278869	1.0000000000	23.27671	0.09894	104	53	14	112	65	11	-0.36720	-0.28266
9	842.09	Other sprains and strains of wrist	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	195	118	24	171	94	806	1.14211	0.02299	1.20343	1.94029	0.74641	0.4456078393	1.0000000000	21.01370	0.18353	90	53	11	105	65	13	-0.03077	0.01149
8	842	Sprain of wrist, unspecified site	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	195	118	24	171	94	806	1.14211	0.02299	1.20343	1.94029	0.74641	0.4456078393	1.0000000000	21.01370	0.18353	90	53	11	105	65	13	-0.03077	0.01149
6	461.8	Other acute sinusitis	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	187	118	24	163	94	814	1.19097	0.03012	1.27503	2.05800	0.78994	0.3031586057	1.0000000000	20.15160	0.24116	89	53	11	98	65	13	-0.03077	0.06269
4	845	Sprain of ankle, unspecified site	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	362	118	41	321	77	656	1.05101	0.01246	1.08816	1.62619	0.72814	0.6796573391	1.0000000000	39.01005	0.07003	185	53	21	177	65	20	-0.18738	-0.00412
3	277.7	Dysmetabolic syndrome X	46	892	Open wound of foot except toe(s) alone, without mention of complication	1095	64	118	7	57	111	920	1.01496	0.00130	1.01786	2.28644	0.45312	1.0000000000	1.0000000000	6.89680	0.01873	28	53	3	36	65	4	0.07893	0.03279
75	574.2	Calculus of gallbladder without mention of cholecystitis, without mention of obstruction	41	959.7	Knee, leg, ankle, and foot injury	1095	9	51	0	9	51	1035	0.00000	-0.02012	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.41918	-0.50506	7	27	0	2	24	0	0.00000	0.00000
73	484.8	Pneumonia in other infectious diseases classified elsewhere	41	959.7	Knee, leg, ankle, and foot injury	1095	7	51	0	7	51	1037	0.00000	-0.01773	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.32603	-0.40711	3	27	0	4	24	0	0.00000	0.00000
55	691.8	Other atopic dermatitis and related conditions	41	959.7	Knee, leg, ankle, and foot injury	1095	20	51	2	18	49	1026	2.14706	0.03458	2.32653	10.30984	0.52501	0.2379729124	1.0000000000	0.93151	0.63524	13	27	1	7	24	1	0.11333	0.55962
54	296.2	Major depressive affective disorder, single episode, unspecified	41	959.7	Knee, leg, ankle, and foot injury	1095	6	51	1	5	50	1039	3.57843	0.04230	4.15600	36.24351	0.47656	0.2493687300	1.0000000000	0.27945	0.64447	3	27	1	3	24	0	3.33220	1.38629
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	41	959.7	Knee, leg, ankle, and foot injury	1095	24	51	2	22	49	1022	1.78922	0.02611	1.89610	8.29321	0.43351	0.3087477770	1.0000000000	1.11781	0.50239	0	27	0	24	24	2	-2.56495	-2.56495
51	233.4	Carcinoma in situ of prostate	41	959.7	Knee, leg, ankle, and foot injury	1095	23	51	2	21	49	1023	1.86701	0.02807	1.98834	8.72113	0.45332	0.2910777458	1.0000000000	1.07123	0.53447	0	27	0	23	24	2	-2.56495	-2.52573
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	41	959.7	Knee, leg, ankle, and foot injury	1095	28	51	4	24	47	1020	3.06723	0.07402	3.61702	10.84602	1.20623	0.0373266217	1.0000000000	1.30411	1.11772	10	27	2	18	24	2	0.10920	-0.51083
40	595.9	Cystitis, unspecified	41	959.7	Knee, leg, ankle, and foot injury	1095	71	51	6	65	45	979	1.81442	0.04740	2.00821	4.88072	0.82629	0.1361034883	1.0000000000	3.30685	0.70072	68	27	6	3	24	0	1.70475	2.51231
30	346.71	Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	41	959.7	Knee, leg, ankle, and foot injury	1095	51	51	2	49	49	995	0.84198	-0.00772	0.82882	3.50767	0.19584	1.0000000000	1.0000000000	2.37534	-0.17007	21	27	2	30	24	0	2.67415	2.44235
24	382.9	Unspecified otitis media	41	959.7	Knee, leg, ankle, and foot injury	1095	580	51	25	555	26	489	0.92546	-0.01748	0.84719	1.48658	0.48281	0.5693097007	1.0000000000	27.01370	-0.10762	277	27	14	303	24	11	-0.08294	-0.31723
23	631	Other abnormal product of conception	41	959.7	Knee, leg, ankle, and foot injury	1095	53	51	4	49	47	995	1.62042	0.03093	1.72818	4.98996	0.59852	0.3046771262	1.0000000000	2.46849	0.52762	53	27	4	0	24	0	2.04769	2.65676
13	V22.2	Pregnant state, incidental	41	959.7	Knee, leg, ankle, and foot injury	1095	384	51	21	363	30	681	1.17417	0.02829	1.31322	2.32681	0.74117	0.3688772481	1.0000000000	17.88493	0.22027	384	27	21	0	24	0	0.82668	2.95936
6	461.8	Other acute sinusitis	41	959.7	Knee, leg, ankle, and foot injury	1095	187	51	17	170	34	874	1.95187	0.09548	2.57059	4.70708	1.40383	0.0035561358	0.4120405990	8.70959	0.89051	89	27	11	98	24	6	-0.36975	-0.64536
3	277.7	Dysmetabolic syndrome X	41	959.7	Knee, leg, ankle, and foot injury	1095	64	51	4	60	47	984	1.34191	0.01883	1.39574	4.00285	0.48668	0.5339486082	1.0000000000	2.98082	0.32886	28	27	2	36	24	2	0.10920	-0.23639
76	575	Acute cholecystitis	7	790.6	Other abnormal blood chemistry	1095	9	55	0	9	55	1031	0.00000	-0.02093	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.45205	-0.53810	7	23	0	2	32	0	0.00000	0.00000
86	199.1	Other malignant neoplasm without specification of site	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	1	101	0	1	101	993	0.00000	-0.00964	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.09224	-0.12729	0	101	0	1	0	0	0.00000	0.00000
85	303.9	Other and unspecified alcohol dependence, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	5	101	0	5	101	989	0.00000	-0.02159	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.46119	-0.54714	0	101	0	5	0	0	0.00000	0.00000
84	854	Intracranial injury of other and unspecified nature without mention of open intracranial wound, unspecified state of consciousness	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	4	101	0	4	101	990	0.00000	-0.01930	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.36895	-0.45307	0	101	0	4	0	0	0.00000	0.00000
83	153.9	Malignant neoplasm of colon, unspecified site	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	6	101	1	5	100	989	1.80693	0.01909	1.97800	17.09780	0.22883	0.4412378809	1.0000000000	0.55342	0.36455	4	101	1	2	0	0	4.62497	1.60944
81	800.09	Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	7	101	0	7	101	987	0.00000	-0.02557	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.64566	-0.71867	1	101	0	6	0	0	0.00000	0.00000
79	714	Rheumatoid arthritis	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	3	101	1	2	100	992	3.61386	0.04367	4.96000	55.18309	0.44582	0.2521823659	1.0000000000	0.27671	0.64757	2	101	1	1	0	0	4.62497	1.09861
78	274.9	Gout, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	4	101	0	4	101	990	0.00000	-0.01930	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.36895	-0.45307	0	101	0	4	0	0	0.00000	0.00000
77	274.89	Gout with other specified manifestations	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	4	101	0	4	101	990	0.00000	-0.01930	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.36895	-0.45307	0	101	0	4	0	0	0.00000	0.00000
76	575	Acute cholecystitis	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	9	101	1	8	100	986	1.20462	0.00594	1.23250	9.95480	0.15260	0.5828505756	1.0000000000	0.83014	0.12805	7	101	1	2	0	0	4.62497	2.07944
75	574.2	Calculus of gallbladder without mention of cholecystitis, without mention of obstruction	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	9	101	1	8	100	986	1.20462	0.00594	1.23250	9.95480	0.15260	0.5828505756	1.0000000000	0.83014	0.12805	7	101	1	2	0	0	4.62497	2.07944
74	486	Pneumonia, organism unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	7	101	1	6	100	988	1.54880	0.01403	1.64667	13.81461	0.19628	0.4930606303	1.0000000000	0.64566	0.28133	3	101	1	4	0	0	4.62497	1.38629
73	484.8	Pneumonia in other infectious diseases classified elsewhere	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	7	101	1	6	100	988	1.54880	0.01403	1.64667	13.81461	0.19628	0.4930606303	1.0000000000	0.64566	0.28133	3	101	1	4	0	0	4.62497	1.38629
71	633.1	Tubal pregnancy without intrauterine pregnancy	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	23	101	7	16	94	978	3.29961	0.10737	4.55186	11.34288	1.82665	0.0032823448	0.3816950723	2.12146	1.35778	23	101	7	0	0	0	2.73622	1.45529
67	153.8	Malignant neoplasm of other specified sites of large intestine	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	14	101	3	11	98	983	2.32320	0.04800	2.73562	9.97153	0.75050	0.1314173524	1.0000000000	1.29132	0.80382	9	101	3	5	0	0	3.54578	1.38629
65	244.9	Unspecified acquired hypothyroidism	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	13	101	1	12	100	982	0.83397	-0.00580	0.81833	6.35893	0.10531	1.0000000000	1.0000000000	1.19909	-0.13690	11	101	1	2	0	0	4.62497	2.48491
64	331	Alzheimer's disease	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	23	101	3	20	98	974	1.41412	0.01934	1.49082	5.10624	0.43526	0.4631086357	1.0000000000	2.12146	0.35778	15	101	3	8	0	0	3.54578	1.79176
63	836.2	Other tear of cartilage or meniscus of knee, current	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	20	101	3	17	98	977	1.62624	0.02723	1.75930	6.10888	0.50666	0.4202448219	1.0000000000	1.84475	0.49170	10	101	3	10	0	0	3.54578	1.46634
62	590.8	Pyelonephritis, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	1	101	0	1	101	993	0.00000	-0.00964	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.09224	-0.12729	1	101	0	0	0	0	0.00000	0.00000
57	692.9	Contact dermatitis and other eczema, unspecified cause	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	18	101	3	15	98	979	1.80693	0.03325	1.99796	7.02160	0.56851	0.2266883690	1.0000000000	1.66027	0.58843	9	101	3	9	0	0	3.54578	1.38629
55	691.8	Other atopic dermatitis and related conditions	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	20	101	0	20	101	974	0.00000	-0.04348	0.00000	0.00000	0.00000	0.2463831547	1.0000000000	1.84475	-1.50830	13	101	0	7	0	0	0.00000	0.00000
54	296.2	Major depressive affective disorder, single episode, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	6	101	0	6	101	988	0.00000	-0.02366	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.55342	-0.63545	3	101	0	3	0	0	0.00000	0.00000
53	585.3	Chronic kidney disease, Stage III (moderate)	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	3	101	1	2	100	992	3.61386	0.04367	4.96000	55.18309	0.44582	0.2521823659	1.0000000000	0.27671	0.64757	1	101	1	2	0	0	4.62497	0.69315
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	24	101	0	24	101	970	0.00000	-0.04772	0.00000	0.00000	0.00000	0.1578219138	1.0000000000	2.21370	-1.68423	0	101	0	24	0	0	0.00000	0.00000
51	233.4	Carcinoma in situ of prostate	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	23	101	0	23	101	971	0.00000	-0.04669	0.00000	0.00000	0.00000	0.2604084814	1.0000000000	2.12146	-1.64222	0	101	0	23	0	0	0.00000	0.00000
50	585.2	Chronic kidney disease, Stage II (mild)	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	5	101	2	3	99	991	4.33663	0.07204	6.67340	40.41550	1.10191	0.0700423741	1.0000000000	0.46119	1.03782	3	101	2	2	0	0	3.94158	0.91629
49	585.1	Chronic kidney disease, Stage I	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	28	101	4	24	97	970	1.54880	0.02834	1.66667	4.90233	0.56662	0.3182638415	1.0000000000	2.58265	0.48090	10	101	4	18	0	0	3.26767	1.25276
48	583.81	Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	28	101	4	24	97	970	1.54880	0.02834	1.66667	4.90233	0.56662	0.3182638415	1.0000000000	2.58265	0.48090	10	101	4	18	0	0	3.26767	1.25276
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	28	101	4	24	97	970	1.54880	0.02834	1.66667	4.90233	0.56662	0.3182638415	1.0000000000	2.58265	0.48090	10	101	4	18	0	0	3.26767	1.25276
46	892	Open wound of foot except toe(s) alone, without mention of complication	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	118	101	14	104	87	890	1.28629	0.03172	1.37710	2.50882	0.75590	0.3108660186	1.0000000000	10.88402	0.33594	53	101	14	65	0	0	2.10587	1.56564
44	733.09	Other osteoporosis	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	1095	37	101	4	33	97	961	1.17206	0.01026	1.20087	3.46090	0.41668	0.7696370932	1.0000000000	3.41279	0.18024	24	101	4	13	0	0	3.26767	1.94591
