disAcodeNum	disAcode	disAname	disBcodeNum	disBcode	disBname	patTotal	patWdisA	patWdisB	patWdisAB	patWdisAnotB	patWdisBnotA	patWOdisAB	relativeRiskIndex	phiIndex	oddsRatioIndex	oddsRatio95CI_upper	oddsRatio95CI_lower	fisherTest	fisherTestAdjusted	expect	score	femaleWithDisA	femaleWithDisB	femaleWithDisAandB	maleWithDisA	maleWithDisB	maleWithDisAandB	sexRatioBA	sexRatioAB
54	296.2	Major depressive affective disorder, single episode, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	3	101	0	3	101	425	0.00000	-0.03669	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.57278	-0.65332	3	101	0	3	0	0	0.00000	0.00000
53	585.3	Chronic kidney disease, Stage III (moderate)	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	1	101	1	0	100	428	5.23762	0.08959	0.00000	0.00000	0.00000	0.1909262760	1.0000000000	0.19093	0.74792	1	101	1	2	0	0	4.62497	0.69315
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	0	101	0	0	101	428	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	101	0	24	0	0	0.00000	0.00000
51	233.4	Carcinoma in situ of prostate	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	0	101	0	0	101	428	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	101	0	23	0	0	0.00000	0.00000
50	585.2	Chronic kidney disease, Stage II (mild)	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	3	101	2	1	99	427	3.49175	0.09141	8.62626	96.08236	0.77446	0.0948950031	1.0000000000	0.57278	0.93165	3	101	2	2	0	0	3.94158	0.91629
49	585.1	Chronic kidney disease, Stage I	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	10	101	4	6	97	422	2.09505	0.07384	2.90034	10.47600	0.80298	0.1034293356	1.0000000000	1.90926	0.78127	10	101	4	18	0	0	3.26767	1.25276
48	583.81	Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	10	101	4	6	97	422	2.09505	0.07384	2.90034	10.47600	0.80298	0.1034293356	1.0000000000	1.90926	0.78127	10	101	4	18	0	0	3.26767	1.25276
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	10	101	4	6	97	422	2.09505	0.07384	2.90034	10.47600	0.80298	0.1034293356	1.0000000000	1.90926	0.78127	10	101	4	18	0	0	3.26767	1.25276
46	892	Open wound of foot except toe(s) alone, without mention of complication	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	53	101	14	39	87	389	1.38352	0.06217	1.60507	3.08502	0.83508	0.1951214494	1.0000000000	10.11909	0.43192	53	101	14	65	0	0	2.10587	1.56564
44	733.09	Other osteoporosis	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	24	101	4	20	97	408	0.87294	-0.01346	0.84124	2.51741	0.28111	1.0000000000	1.0000000000	4.58223	-0.15891	24	101	4	13	0	0	3.26767	1.94591
43	733	Osteoporosis, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	24	101	4	20	97	408	0.87294	-0.01346	0.84124	2.51741	0.28111	1.0000000000	1.0000000000	4.58223	-0.15891	24	101	4	13	0	0	3.26767	1.94591
42	492.8	Other emphysema	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	9	101	2	7	99	421	1.16392	0.01048	1.21501	5.93813	0.24860	0.6836641829	1.0000000000	1.71834	0.14224	9	101	2	8	0	0	3.94158	1.70475
41	959.7	Knee, leg, ankle, and foot injury	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	27	101	4	23	97	405	0.77594	-0.02524	0.72613	2.14820	0.24545	0.8013343723	1.0000000000	5.15501	-0.29983	27	101	4	24	0	0	3.26767	2.04769
40	595.9	Cystitis, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	68	101	21	47	80	381	1.61750	0.11521	2.12793	3.75568	1.20566	0.0124404809	1.0000000000	12.98299	0.65383	68	101	21	3	0	0	1.75950	1.44411
39	595.89	Other specified types of cystitis	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	68	101	21	47	80	381	1.61750	0.11521	2.12793	3.75568	1.20566	0.0124404809	1.0000000000	12.98299	0.65383	68	101	21	3	0	0	1.75950	1.44411
30	346.71	Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	21	101	2	19	99	409	0.49882	-0.04950	0.43488	1.89795	0.09964	0.3951575526	1.0000000000	4.00945	-0.73969	21	101	2	30	0	0	3.94158	2.44235
26	272.4	Other and unspecified hyperlipidemia	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	64	101	22	42	79	386	1.80043	0.14425	2.55937	4.52468	1.44770	0.0019419604	0.3644900706	12.21928	0.79899	64	101	22	55	0	0	1.72114	1.36330
25	434.91	Cerebral artery occlusion, unspecified with cerebral infarction	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	32	101	9	23	92	405	1.47308	0.05831	1.72259	3.84589	0.77156	0.2425989617	1.0000000000	6.10964	0.49215	32	101	9	30	0	0	2.50326	1.51635
24	382.9	Unspecified otitis media	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	277	101	48	229	53	199	0.90760	-0.04706	0.78701	1.21502	0.50978	0.3190321203	1.0000000000	52.88658	-0.13714	277	101	48	303	0	0	1.13275	1.91262
23	631	Other abnormal product of conception	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	53	101	14	39	87	389	1.38352	0.06217	1.60507	3.08502	0.83508	0.1951214494	1.0000000000	10.11909	0.43192	53	101	14	0	0	0	2.10587	1.56564
22	642.63	Eclampsia, antepartum condition or complication	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	96	101	32	64	69	364	1.74587	0.17061	2.63768	4.33266	1.60579	0.0002649123	0.0708536756	18.32892	0.77170	96	101	32	0	0	0	1.42461	1.38629
20	726.1	Disorders of bursae and tendons in shoulder region, unspecified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	26	101	2	24	99	404	0.40289	-0.06595	0.34007	1.46307	0.07904	0.1976214404	1.0000000000	4.96408	-0.99134	26	101	2	25	0	0	3.94158	2.63906
18	634.92	Spontaneous abortion, without mention of complication, complete	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	125	101	46	79	55	349	1.92745	0.25061	3.69482	5.86170	2.32897	0.0000000482	0.0000245408	23.86578	0.91850	125	101	46	0	0	0	1.16179	1.31302
17	995.3	Allergy, unspecified, not elsewhere classified	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	25	101	3	22	98	406	0.62851	-0.04019	0.56494	1.92560	0.16574	0.4443256929	1.0000000000	4.77316	-0.52936	25	101	3	22	0	0	3.54578	2.23359
16	345.9	Epilepsy, unspecified, without mention of intractable epilepsy	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	13	101	3	10	98	418	1.20868	0.01609	1.27959	4.73682	0.34567	0.7209711869	1.0000000000	2.48204	0.20007	13	101	3	17	0	0	3.54578	1.67398
15	345.8	Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	13	101	3	10	98	418	1.20868	0.01609	1.27959	4.73682	0.34567	0.7209711869	1.0000000000	2.48204	0.20007	13	101	3	17	0	0	3.54578	1.67398
14	V85.30	Body Mass Index 30.0-30.9, adult	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	226	101	61	165	40	263	1.41369	0.17356	2.43076	3.78837	1.55966	0.0000831948	0.0254301217	43.14934	0.48988	226	101	61	213	0	0	0.97672	1.54861
13	V22.2	Pregnant state, incidental	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	384	101	101	283	0	145	1.37760	0.29851	0.00000	0.00000	0.00000	0.0000000000	0.0000000000	73.31569	0.45683	384	101	101	0	0	0	0.69315	1.56903
11	473.9	Unspecified sinusitis (chronic)	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	104	101	25	79	76	349	1.25904	0.06225	1.45320	2.42885	0.86946	0.1644932766	1.0000000000	19.85633	0.31803	104	101	25	112	0	0	1.61741	1.64094
10	473.8	Other chronic sinusitis	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	104	101	25	79	76	349	1.25904	0.06225	1.45320	2.42885	0.86946	0.1644932766	1.0000000000	19.85633	0.31803	104	101	25	112	0	0	1.61741	1.64094
9	842.09	Other sprains and strains of wrist	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	90	101	25	65	76	363	1.45490	0.10006	1.83704	3.10030	1.08852	0.0269285455	1.0000000000	17.18336	0.51589	90	101	25	105	0	0	1.61741	1.52606
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	8	842	Sprain of wrist, unspecified site	529	0	90	0	0	90	439	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	90	0	24	105	7	-2.77259	-1.48808
6	461.8	Other acute sinusitis	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	89	101	19	70	82	358	1.11814	0.02581	1.18502	2.07650	0.67627	0.5556468735	1.0000000000	16.99244	0.15261	89	101	19	98	0	0	1.84305	1.73769
5	845.09	Other sprains and strains of ankle	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	185	101	37	148	64	280	1.04752	0.01693	1.09375	1.71729	0.69662	0.7283498363	1.0000000000	35.32136	0.06518	185	101	37	177	0	0	1.31634	1.79176
4	845	Sprain of ankle, unspecified site	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	185	101	37	148	64	280	1.04752	0.01693	1.09375	1.71729	0.69662	0.7283498363	1.0000000000	35.32136	0.06518	185	101	37	177	0	0	1.31634	1.79176
3	277.7	Dysmetabolic syndrome X	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	28	101	11	17	90	411	2.05764	0.12146	2.95490	6.52369	1.33842	0.0109106802	1.0000000000	5.34594	0.91913	28	101	11	36	0	0	2.32060	1.26567
2	850	Concussion with no loss of consciousness	36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	529	96	101	26	70	75	358	1.41852	0.09573	1.77295	2.96541	1.06001	0.0317492371	1.0000000000	18.32892	0.48220	96	101	26	110	0	0	1.58609	1.54592
30	346.71	Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	11	473.9	Unspecified sinusitis (chronic)	529	21	104	3	18	101	407	0.72665	-0.02749	0.67162	2.32438	0.19406	0.7793184936	1.0000000000	4.12854	-0.35855	21	104	3	30	112	8	0.86617	0.52130
40	595.9	Cystitis, unspecified	11	473.9	Unspecified sinusitis (chronic)	529	68	104	14	54	90	371	1.04723	0.00897	1.06872	2.00930	0.56844	0.8702549339	1.0000000000	13.36862	0.06204	68	104	14	3	112	2	-1.91142	0.85137
41	959.7	Knee, leg, ankle, and foot injury	11	473.9	Unspecified sinusitis (chronic)	529	27	104	6	21	98	404	1.13034	0.01495	1.17784	2.99645	0.46299	0.8031925004	1.0000000000	5.30813	0.15014	27	104	6	24	112	4	-0.45857	-0.24116
42	492.8	Other emphysema	11	473.9	Unspecified sinusitis (chronic)	529	9	104	2	7	102	418	1.13034	0.00848	1.17087	5.72047	0.23965	0.6922353853	1.0000000000	1.76938	0.11540	9	104	2	8	112	0	3.97029	1.70475
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	11	473.9	Unspecified sinusitis (chronic)	529	10	104	1	9	103	416	0.50865	-0.03374	0.44876	3.58210	0.05622	0.6951946605	1.0000000000	1.96597	-0.56851	10	104	1	18	112	4	1.28666	0.69315
48	583.81	Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere	11	473.9	Unspecified sinusitis (chronic)	529	10	104	1	9	103	416	0.50865	-0.03374	0.44876	3.58210	0.05622	0.6951946605	1.0000000000	1.96597	-0.56851	10	104	1	18	112	4	1.28666	0.69315
51	233.4	Carcinoma in situ of prostate	11	473.9	Unspecified sinusitis (chronic)	529	0	104	0	0	104	425	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	104	0	23	112	12	-2.33537	-1.07044
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	11	473.9	Unspecified sinusitis (chronic)	529	0	104	0	0	104	425	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	104	0	24	112	12	-2.33537	-1.09861
54	296.2	Major depressive affective disorder, single episode, unspecified	11	473.9	Unspecified sinusitis (chronic)	529	3	104	1	2	103	423	1.69551	0.02598	2.05340	22.86473	0.18441	0.4821607748	1.0000000000	0.58979	0.33116	3	104	1	3	112	0	4.65396	1.38629
55	691.8	Other atopic dermatitis and related conditions	11	473.9	Unspecified sinusitis (chronic)	529	13	104	3	10	101	415	1.17382	0.01365	1.23267	4.56123	0.33313	0.7263506120	1.0000000000	2.55577	0.16984	13	104	3	7	112	1	-1.15317	-0.40547
65	244.9	Unspecified acquired hypothyroidism	11	473.9	Unspecified sinusitis (chronic)	529	11	104	3	8	101	417	1.38724	0.02791	1.54827	5.94010	0.40355	0.4588920740	1.0000000000	2.16257	0.33890	11	104	3	2	112	0	3.57422	1.54045
79	714	Rheumatoid arthritis	11	473.9	Unspecified sinusitis (chronic)	529	2	104	0	2	104	423	0.00000	-0.03047	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.39319	-0.47840	2	104	0	1	112	0	0.00000	0.00000
85	303.9	Other and unspecified alcohol dependence, unspecified	11	473.9	Unspecified sinusitis (chronic)	529	0	104	0	0	104	425	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	104	0	5	112	1	-4.72739	-1.79176
86	199.1	Other malignant neoplasm without specification of site	31	338.29	Other chronic pain	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	1	28	1	-3.36730	-0.69315
85	303.9	Other and unspecified alcohol dependence, unspecified	31	338.29	Other chronic pain	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	5	28	1	-3.36730	-1.79176
84	854	Intracranial injury of other and unspecified nature without mention of open intracranial wound, unspecified state of consciousness	31	338.29	Other chronic pain	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	4	28	0	0.00000	0.00000
83	153.9	Malignant neoplasm of colon, unspecified site	31	338.29	Other chronic pain	529	4	24	0	4	24	501	0.00000	-0.01903	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.18147	-0.24059	4	24	0	2	28	0	0.00000	0.00000
81	800.09	Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified	31	338.29	Other chronic pain	529	1	24	0	1	24	504	0.00000	-0.00949	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04537	-0.06401	1	24	0	6	28	0	0.00000	0.00000
80	491.2	Obstructive chronic bronchitis without exacerbation	31	338.29	Other chronic pain	529	4	24	0	4	24	501	0.00000	-0.01903	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.18147	-0.24059	4	24	0	2	28	0	0.00000	0.00000
79	714	Rheumatoid arthritis	31	338.29	Other chronic pain	529	2	24	0	2	24	503	0.00000	-0.01343	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.09074	-0.12530	2	24	0	1	28	0	0.00000	0.00000
78	274.9	Gout, unspecified	31	338.29	Other chronic pain	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	4	28	0	0.00000	0.00000
77	274.89	Gout with other specified manifestations	31	338.29	Other chronic pain	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	4	28	0	0.00000	0.00000
76	575	Acute cholecystitis	31	338.29	Other chronic pain	529	7	24	0	7	24	498	0.00000	-0.02524	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.31758	-0.39789	7	24	0	2	28	0	0.00000	0.00000
75	574.2	Calculus of gallbladder without mention of cholecystitis, without mention of obstruction	31	338.29	Other chronic pain	529	7	24	0	7	24	498	0.00000	-0.02524	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.31758	-0.39789	7	24	0	2	28	0	0.00000	0.00000
74	486	Pneumonia, organism unspecified	31	338.29	Other chronic pain	529	3	24	0	3	24	502	0.00000	-0.01646	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	3	24	0	4	28	1	-3.36730	-1.60944
73	484.8	Pneumonia in other infectious diseases classified elsewhere	31	338.29	Other chronic pain	529	3	24	0	3	24	502	0.00000	-0.01646	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	3	24	0	4	28	1	-3.36730	-1.60944
72	309.81	Posttraumatic stress disorder	31	338.29	Other chronic pain	529	1	24	0	1	24	504	0.00000	-0.00949	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04537	-0.06401	1	24	0	3	28	1	-3.36730	-1.38629
71	633.1	Tubal pregnancy without intrauterine pregnancy	31	338.29	Other chronic pain	529	23	24	1	22	23	483	0.95833	-0.00194	0.95455	7.39413	0.12323	1.0000000000	1.0000000000	1.04348	-0.03103	23	24	1	0	28	0	3.21888	3.17805
69	427.31	Atrial fibrillation	31	338.29	Other chronic pain	529	9	24	0	9	24	496	0.00000	-0.02868	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.40832	-0.49397	9	24	0	26	28	1	-3.36730	-3.29584
67	153.8	Malignant neoplasm of other specified sites of large intestine	31	338.29	Other chronic pain	529	9	24	0	9	24	496	0.00000	-0.02868	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.40832	-0.49397	9	24	0	5	28	0	0.00000	0.00000
65	244.9	Unspecified acquired hypothyroidism	31	338.29	Other chronic pain	529	11	24	1	10	23	495	2.00379	0.03189	2.15217	17.53485	0.26415	0.4029408772	1.0000000000	0.49905	0.41595	11	24	1	2	28	0	3.21888	2.48491
64	331	Alzheimer's disease	31	338.29	Other chronic pain	529	15	24	0	15	24	490	0.00000	-0.03724	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.68053	-0.74892	15	24	0	8	28	0	0.00000	0.00000
63	836.2	Other tear of cartilage or meniscus of knee, current	31	338.29	Other chronic pain	529	10	24	0	10	24	495	0.00000	-0.03026	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.45369	-0.53972	10	24	0	10	28	2	-2.70805	-1.79176
62	590.8	Pyelonephritis, unspecified	31	338.29	Other chronic pain	529	1	24	0	1	24	504	0.00000	-0.00949	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04537	-0.06401	1	24	0	0	28	0	0.00000	0.00000
58	V12.59	Personal history of other diseases of circulatory system	31	338.29	Other chronic pain	529	2	24	0	2	24	503	0.00000	-0.01343	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.09074	-0.12530	2	24	0	29	28	0	0.00000	0.00000
57	692.9	Contact dermatitis and other eczema, unspecified cause	31	338.29	Other chronic pain	529	9	24	0	9	24	496	0.00000	-0.02868	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.40832	-0.49397	9	24	0	9	28	0	0.00000	0.00000
56	692.89	Contact dermatitis and other eczema due to other specified agents	31	338.29	Other chronic pain	529	9	24	0	9	24	496	0.00000	-0.02868	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.40832	-0.49397	9	24	0	9	28	0	0.00000	0.00000
55	691.8	Other atopic dermatitis and related conditions	31	338.29	Other chronic pain	529	13	24	0	13	24	492	0.00000	-0.03460	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.58979	-0.66884	13	24	0	7	28	0	0.00000	0.00000
54	296.2	Major depressive affective disorder, single episode, unspecified	31	338.29	Other chronic pain	529	3	24	0	3	24	502	0.00000	-0.01646	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	3	24	0	3	28	0	0.00000	0.00000
53	585.3	Chronic kidney disease, Stage III (moderate)	31	338.29	Other chronic pain	529	1	24	0	1	24	504	0.00000	-0.00949	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04537	-0.06401	1	24	0	2	28	0	0.00000	0.00000
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	31	338.29	Other chronic pain	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	24	28	2	-2.70805	-2.56495
51	233.4	Carcinoma in situ of prostate	31	338.29	Other chronic pain	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	23	28	1	-3.36730	-3.17805
50	585.2	Chronic kidney disease, Stage II (mild)	31	338.29	Other chronic pain	529	3	24	0	3	24	502	0.00000	-0.01646	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	3	24	0	2	28	0	0.00000	0.00000
49	585.1	Chronic kidney disease, Stage I	31	338.29	Other chronic pain	529	10	24	1	9	23	496	2.20417	0.03644	2.39614	19.72160	0.29113	0.3739925561	1.0000000000	0.45369	0.46028	10	24	1	18	28	1	-0.14842	-0.54654
48	583.81	Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere	31	338.29	Other chronic pain	529	10	24	1	9	23	496	2.20417	0.03644	2.39614	19.72160	0.29113	0.3739925561	1.0000000000	0.45369	0.46028	10	24	1	18	28	1	-0.14842	-0.54654
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	31	338.29	Other chronic pain	529	10	24	1	9	23	496	2.20417	0.03644	2.39614	19.72160	0.29113	0.3739925561	1.0000000000	0.45369	0.46028	10	24	1	18	28	1	-0.14842	-0.54654
46	892	Open wound of foot except toe(s) alone, without mention of complication	31	338.29	Other chronic pain	529	53	24	3	50	21	455	1.24764	0.01801	1.30000	4.51239	0.37452	0.7235491241	1.0000000000	2.40454	0.23254	53	24	3	65	28	2	-0.51083	-0.58481
44	733.09	Other osteoporosis	31	338.29	Other chronic pain	529	24	24	2	22	22	483	1.83681	0.03977	1.99587	9.02821	0.44123	0.2979161771	1.0000000000	1.08885	0.52226	24	24	2	13	28	2	-0.14310	0.55005
43	733	Osteoporosis, unspecified	31	338.29	Other chronic pain	529	24	24	2	22	22	483	1.83681	0.03977	1.99587	9.02821	0.44123	0.2979161771	1.0000000000	1.08885	0.52226	24	24	2	13	28	2	-0.14310	0.55005
42	492.8	Other emphysema	31	338.29	Other chronic pain	529	9	24	0	9	24	496	0.00000	-0.02868	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.40832	-0.49397	9	24	0	8	28	0	0.00000	0.00000
41	959.7	Knee, leg, ankle, and foot injury	31	338.29	Other chronic pain	529	27	24	1	26	23	479	0.81636	-0.00928	0.80100	6.16422	0.10409	1.0000000000	1.0000000000	1.22495	-0.15377	27	24	1	24	28	0	3.21888	3.33220
40	595.9	Cystitis, unspecified	31	338.29	Other chronic pain	529	68	24	3	65	21	440	0.97243	-0.00231	0.96703	3.33313	0.28056	1.0000000000	1.0000000000	3.08507	-0.03036	68	24	3	3	28	1	-1.17007	1.77777
39	595.89	Other specified types of cystitis	31	338.29	Other chronic pain	529	68	24	3	65	21	440	0.97243	-0.00231	0.96703	3.33313	0.28056	1.0000000000	1.0000000000	3.08507	-0.03036	68	24	3	3	28	1	-1.17007	1.77777
37	642.44	Mild or unspecified pre-eclampsia, postpartum condition or complication	31	338.29	Other chronic pain	529	101	24	3	98	21	407	0.65470	-0.03657	0.59329	2.02910	0.17348	0.5949989033	1.0000000000	4.58223	-0.48084	101	24	3	0	28	0	2.19722	3.54578
36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	31	338.29	Other chronic pain	529	101	24	3	98	21	407	0.65470	-0.03657	0.59329	2.02910	0.17348	0.5949989033	1.0000000000	4.58223	-0.48084	101	24	3	0	28	0	2.19722	3.54578
35	642.42	Mild or unspecified pre-eclampsia, delivered, with mention of postpartum complication	31	338.29	Other chronic pain	529	101	24	3	98	21	407	0.65470	-0.03657	0.59329	2.02910	0.17348	0.5949989033	1.0000000000	4.58223	-0.48084	101	24	3	0	28	0	2.19722	3.54578
34	642.41	Mild or unspecified pre-eclampsia, delivered, with or without mention of antepartum condition	31	338.29	Other chronic pain	529	101	24	3	98	21	407	0.65470	-0.03657	0.59329	2.02910	0.17348	0.5949989033	1.0000000000	4.58223	-0.48084	101	24	3	0	28	0	2.19722	3.54578
33	642.4	Mild or unspecified pre-eclampsia, unspecified as to episode of care or not applicable	31	338.29	Other chronic pain	529	101	24	3	98	21	407	0.65470	-0.03657	0.59329	2.02910	0.17348	0.5949989033	1.0000000000	4.58223	-0.48084	101	24	3	0	28	0	2.19722	3.54578
30	346.71	Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	31	338.29	Other chronic pain	529	21	24	18	3	6	502	18.89286	0.79308	502.00000	2169.14756	116.17651	0.0000000000	0.0000000000	0.95274	3.28243	21	24	18	30	28	20	-0.02817	-0.14310
29	V45.79	Other acquired absence of organ	31	338.29	Other chronic pain	529	27	24	2	25	22	480	1.63272	0.03199	1.74545	7.84087	0.38856	0.3499142190	1.0000000000	1.22495	0.43119	27	24	2	24	28	1	-0.80235	-0.54473
27	541	Appendicitis, unqualified	31	338.29	Other chronic pain	529	27	24	2	25	22	480	1.63272	0.03199	1.74545	7.84087	0.38856	0.3499142190	1.0000000000	1.22495	0.43119	27	24	2	24	28	1	-0.80235	-0.54473
26	272.4	Other and unspecified hyperlipidemia	31	338.29	Other chronic pain	529	64	24	4	60	20	445	1.37760	0.03054	1.48333	4.48677	0.49039	0.5163358419	1.0000000000	2.90359	0.35713	64	24	4	55	28	4	-0.13353	0.14197
25	434.91	Cerebral artery occlusion, unspecified with cerebral infarction	31	338.29	Other chronic pain	529	32	24	1	31	23	474	0.68880	-0.01721	0.66480	5.08630	0.08689	1.0000000000	1.0000000000	1.45180	-0.29384	32	24	1	30	28	1	-0.14842	0.06252
24	382.9	Unspecified otitis media	31	338.29	Other chronic pain	529	277	24	14	263	10	242	1.11402	0.02606	1.28821	2.95449	0.56168	0.6767787631	1.0000000000	12.56711	0.14485	277	24	14	303	28	14	-0.10008	-0.08558
23	631	Other abnormal product of conception	31	338.29	Other chronic pain	529	53	24	3	50	21	455	1.24764	0.01801	1.30000	4.51239	0.37452	0.7235491241	1.0000000000	2.40454	0.23254	53	24	3	0	28	0	2.19722	2.92674
22	642.63	Eclampsia, antepartum condition or complication	31	338.29	Other chronic pain	529	96	24	7	89	17	416	1.60720	0.06233	1.92465	4.77895	0.77513	0.1727539223	1.0000000000	4.35539	0.57901	96	24	7	0	28	0	1.48808	2.68882
