disAcodeNum	disAcode	disAname	disBcodeNum	disBcode	disBname	patTotal	patWdisA	patWdisB	patWdisAB	patWdisAnotB	patWdisBnotA	patWOdisAB	relativeRiskIndex	phiIndex	oddsRatioIndex	oddsRatio95CI_upper	oddsRatio95CI_lower	fisherTest	fisherTestAdjusted	expect	score	femaleWithDisA	femaleWithDisB	femaleWithDisAandB	maleWithDisA	maleWithDisB	maleWithDisAandB	sexRatioBA	sexRatioAB
96	283371005	Laceration of forearm	1	444814009	Viral sinusitis (disorder)	1095	75	993	75	0	918	102	1.10272	0.08691	0.00000	0.00000	0.00000	0.0007520928	0.0195901196	68.01370	0.13912	39	478	39	36	515	36	-0.14373	0.00000
94	703151001	History of single seizure (situation)	1	444814009	Viral sinusitis (disorder)	1095	39	993	33	6	960	96	0.93307	-0.04013	0.55000	1.34577	0.22478	0.1676521635	0.7942848378	35.36712	-0.09710	14	478	11	25	515	22	0.59951	0.06188
93	128613002	Seizure disorder	1	444814009	Viral sinusitis (disorder)	1095	39	993	33	6	960	96	0.93307	-0.04013	0.55000	1.34577	0.22478	0.1676521635	0.7942848378	35.36712	-0.09710	14	478	11	25	515	22	0.59951	0.06188
89	47693006	Rupture of appendix	1	444814009	Viral sinusitis (disorder)	1095	20	993	19	1	974	101	1.04758	0.02025	1.97023	14.87143	0.26102	1.0000000000	1.0000000000	18.13699	0.06364	10	478	9	10	515	10	0.03023	0.05407
86	713197008	Recurrent rectal polyp	1	444814009	Viral sinusitis (disorder)	1095	22	993	21	1	972	101	1.05260	0.02350	2.18210	16.39234	0.29047	0.7135922473	1.0000000000	19.95068	0.07051	12	478	11	10	515	10	-0.16635	0.04445
82	94260004	Secondary malignant neoplasm of colon	1	444814009	Viral sinusitis (disorder)	1095	4	993	4	0	989	102	1.10272	0.01941	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	3.62740	0.11173	2	478	2	2	515	2	-0.07426	0.00000
76	127013003	Diabetic renal disease (disorder)	1	444814009	Viral sinusitis (disorder)	1095	28	993	27	1	966	101	1.06334	0.03201	2.82298	20.99369	0.37960	0.5068274534	1.0000000000	25.39178	0.08534	10	478	10	18	515	17	0.44430	-0.02899
75	431855005	Chronic kidney disease stage 1 (disorder)	1	444814009	Viral sinusitis (disorder)	1095	28	993	27	1	966	101	1.06334	0.03201	2.82298	20.99369	0.37960	0.5068274534	1.0000000000	25.39178	0.08534	10	478	10	18	515	17	0.44430	-0.02899
72	35999006	Blighted ovum	1	444814009	Viral sinusitis (disorder)	1095	53	993	52	1	941	101	1.08191	0.05764	5.58130	40.80308	0.76344	0.0533011521	0.4464480091	48.06301	0.11136	53	478	52	0	515	0	2.32163	0.70272
71	201834006	Localized  primary osteoarthritis of the hand	1	444814009	Viral sinusitis (disorder)	1095	28	993	27	1	966	101	1.06334	0.03201	2.82298	20.99369	0.37960	0.5068274534	1.0000000000	25.39178	0.08534	19	478	18	9	515	9	-0.74806	0.02740
69	233604007	Pneumonia	1	444814009	Viral sinusitis (disorder)	1095	7	993	7	0	986	102	1.10272	0.02571	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	6.34795	0.12266	3	478	3	4	515	4	0.21165	0.00000
67	403191005	Second degree burn	1	444814009	Viral sinusitis (disorder)	1095	49	993	46	3	947	99	1.03521	0.02377	1.60296	5.24860	0.48955	0.6150989439	1.0000000000	44.43562	0.04884	23	478	22	26	515	24	0.01190	-0.01835
64	444448004	Injury of medial collateral ligament of knee	1	444814009	Viral sinusitis (disorder)	1095	32	993	29	3	964	99	0.99934	-0.00036	0.99274	3.31764	0.29706	1.0000000000	1.0000000000	29.01918	-0.00092	17	478	16	15	515	13	-0.27420	-0.04334
63	68496003	Polyp of colon	1	444814009	Viral sinusitis (disorder)	1095	91	993	90	1	903	101	1.09060	0.08511	10.06645	73.01991	1.38775	0.0020231254	0.0437413665	82.52329	0.12369	43	478	42	48	515	48	0.05408	0.01183
58	239720000	Tear of meniscus of knee	1	444814009	Viral sinusitis (disorder)	1095	20	993	20	0	973	102	1.10272	0.04372	0.00000	0.00000	0.00000	0.2465034255	0.9133257124	18.13699	0.13403	10	478	10	10	515	10	-0.07308	0.00000
57	192127007	Child attention deficit disorder	1	444814009	Viral sinusitis (disorder)	1095	76	993	73	3	920	99	1.05919	0.05044	2.61848	8.46265	0.81020	0.1036083544	0.6331122908	68.92055	0.08181	24	478	24	52	515	49	0.59731	-0.03015
54	5602001	Opioid abuse (disorder)	1	444814009	Viral sinusitis (disorder)	1095	7	993	7	0	986	102	1.10272	0.02571	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	6.34795	0.12266	0	478	0	7	515	7	-4.31176	-0.69315
50	446096008	Perennial allergic rhinitis	1	444814009	Viral sinusitis (disorder)	1095	26	993	24	2	969	100	1.01789	0.00871	1.23839	5.31708	0.28843	1.0000000000	1.0000000000	23.57808	0.02456	14	478	13	12	515	11	-0.23591	-0.00671
49	88805009	Chronic congestive heart failure (disorder)	1	444814009	Viral sinusitis (disorder)	1095	10	993	9	1	984	101	0.99245	-0.00226	0.92378	7.36567	0.11586	1.0000000000	1.0000000000	9.06849	-0.00985	5	478	4	5	515	5	0.14726	0.11778
47	359817006	Closed fracture of hip	1	444814009	Viral sinusitis (disorder)	1095	29	993	28	1	965	101	1.06469	0.03329	2.93057	21.76623	0.39457	0.5109748310	1.0000000000	26.29863	0.08722	11	478	11	18	515	17	0.35104	-0.02899
44	58150001	Fracture of clavicle	1	444814009	Viral sinusitis (disorder)	1095	112	993	108	4	885	98	1.06334	0.06671	2.98983	8.28762	1.07861	0.0248825372	0.2905941929	101.56712	0.08776	55	478	53	57	515	55	-0.03383	0.00067
43	307731004	Injury of tendon of the rotator cuff of shoulder	1	444814009	Viral sinusitis (disorder)	1095	51	993	49	2	944	100	1.05948	0.04102	2.59534	10.83269	0.62180	0.2215112411	0.8794911525	46.24932	0.08163	26	478	24	25	515	25	-0.03215	0.04082
42	16114001	Fracture of ankle	1	444814009	Viral sinusitis (disorder)	1095	108	993	102	6	891	96	1.04146	0.04279	1.83165	4.28474	0.78300	0.2197858248	0.8771914765	97.93973	0.05802	48	478	46	60	515	56	0.11081	-0.01359
41	283385000	Laceration of thigh	1	444814009	Viral sinusitis (disorder)	1095	105	993	104	1	889	101	1.09222	0.09370	11.81552	85.58459	1.63121	0.0005586955	0.0153737578	95.21918	0.12599	50	478	50	55	515	54	0.00218	-0.00922
39	74400008	Appendicitis	1	444814009	Viral sinusitis (disorder)	1095	51	993	49	2	944	100	1.05948	0.04102	2.59534	10.83269	0.62180	0.2215112411	0.8794911525	46.24932	0.08163	27	478	26	24	515	23	-0.18788	-0.00246
38	398254007	Preeclampsia	1	444814009	Viral sinusitis (disorder)	1095	101	993	100	1	893	101	1.09180	0.09130	11.31019	81.95443	1.56087	0.0008786466	0.0224861813	91.59178	0.12540	101	478	100	0	515	0	1.75440	0.69813
35	19169002	Miscarriage in first trimester	1	444814009	Viral sinusitis (disorder)	1095	174	993	172	2	821	100	1.09004	0.12212	10.47503	42.87577	2.55917	0.0000031277	0.0001468175	157.79178	0.12364	174	478	172	0	515	0	1.32948	0.69894
33	429007001	History of cardiac arrest (situation)	1	444814009	Viral sinusitis (disorder)	1095	42	993	40	2	953	100	1.05021	0.03129	2.09864	8.81350	0.49972	0.4207077914	1.0000000000	38.08767	0.06891	24	478	24	18	515	16	-0.46163	-0.06062
32	410429000	Cardiac Arrest	1	444814009	Viral sinusitis (disorder)	1095	42	993	40	2	953	100	1.05021	0.03129	2.09864	8.81350	0.49972	0.4207077914	1.0000000000	38.08767	0.06891	24	478	24	18	515	16	-0.46163	-0.06062
30	399211009	History of myocardial infarction (situation)	1	444814009	Viral sinusitis (disorder)	1095	31	993	31	0	962	102	1.10272	0.05471	0.00000	0.00000	0.00000	0.1067725795	0.6424490271	28.11233	0.13644	2	478	2	29	515	29	2.54899	0.00000
27	408512008	Body mass index 40+ - severely obese (finding)	1	444814009	Viral sinusitis (disorder)	1095	97	993	97	0	896	102	1.10272	0.09992	0.00000	0.00000	0.00000	0.0000735960	0.0026154901	87.96438	0.13955	67	478	67	30	515	30	-0.80350	0.00000
24	162864005	Body mass index 30+ - obesity (finding)	1	444814009	Viral sinusitis (disorder)	1095	439	993	435	4	558	98	1.09267	0.23654	19.09946	52.31440	6.97302	0.0000000000	0.0000000000	398.10685	0.12755	226	478	223	213	515	212	-0.08700	0.00435
23	36971009	Sinusitis (disorder)	1	444814009	Viral sinusitis (disorder)	1095	190	993	184	6	809	96	1.06790	0.09707	3.63906	8.43083	1.57075	0.0005478711	0.0151233098	172.30137	0.09424	84	478	81	106	515	103	0.13994	0.00389
21	15777000	Prediabetes	1	444814009	Viral sinusitis (disorder)	1095	333	993	330	3	663	99	1.09278	0.19138	16.42534	52.19540	5.16888	0.0000000000	0.0000000000	301.98082	0.12760	159	478	158	174	515	172	0.00776	-0.00264
20	80394007	Hyperglycemia (disorder)	1	444814009	Viral sinusitis (disorder)	1095	55	993	54	1	939	101	1.08267	0.05932	5.80831	42.43357	0.79504	0.0536728323	0.4487524417	49.87671	0.11243	23	478	23	32	515	31	0.21248	-0.01600
18	302870006	Hypertriglyceridemia (disorder)	1	444814009	Viral sinusitis (disorder)	1095	64	993	63	1	930	101	1.08549	0.06646	6.84194	49.85778	0.93891	0.0242893411	0.2869607490	58.03836	0.11642	28	478	28	36	515	35	0.13976	-0.01418
17	368581000119106	Neuropathy due to type 2 diabetes mellitus (disorder)	1	444814009	Viral sinusitis (disorder)	1095	28	993	28	0	965	102	1.10272	0.05192	0.00000	0.00000	0.00000	0.1013878834	0.6291042150	25.39178	0.13596	7	478	7	21	515	21	0.99863	0.00000
15	40055000	Chronic sinusitis (disorder)	1	444814009	Viral sinusitis (disorder)	1095	216	993	212	4	781	98	1.08230	0.12729	6.65045	18.28212	2.41922	0.0000027839	0.0001320946	195.87945	0.11354	104	478	101	112	515	111	0.01636	0.01025
14	10509002	Acute bronchitis (disorder)	1	444814009	Viral sinusitis (disorder)	1095	863	993	826	37	167	65	1.05544	0.33363	8.68911	13.44518	5.61544	0.0000000000	0.0000000000	782.61096	0.07775	418	478	399	445	515	427	-0.00368	0.00267
13	370247008	Facial laceration	1	444814009	Viral sinusitis (disorder)	1095	109	993	107	2	886	100	1.08249	0.08557	6.03837	24.83196	1.46835	0.0025742754	0.0531088071	98.84658	0.11325	55	478	54	54	515	53	-0.08417	-0.00017
10	62106007	Concussion with no loss of consciousness	1	444814009	Viral sinusitis (disorder)	1095	206	993	201	5	792	97	1.07595	0.11408	4.92348	12.25678	1.97774	0.0000464926	0.0017366469	186.81096	0.10507	96	478	93	110	515	108	0.06237	0.00678
7	75498004	Acute bacterial sinusitis (disorder)	1	444814009	Viral sinusitis (disorder)	1095	187	993	182	5	811	97	1.07323	0.10370	4.35364	10.84935	1.74703	0.0002558925	0.0079092403	169.58082	0.10139	89	478	87	98	515	95	0.01134	-0.00424
6	39848009	Whiplash injury to neck	1	444814009	Viral sinusitis (disorder)	1095	182	993	173	9	820	93	1.04819	0.06713	2.18008	4.40589	1.07873	0.0251345596	0.2905941929	165.04658	0.06750	92	478	86	90	515	87	-0.05364	0.01719
5	284549007	Laceration of hand	1	444814009	Viral sinusitis (disorder)	1095	104	993	102	2	891	100	1.08151	0.08239	5.72391	23.55319	1.39103	0.0038237353	0.0732854767	94.31233	0.11191	54	478	53	50	515	49	-0.13876	-0.00076
118	48333001	Burn injury(morphologic abnormality)	11	38341003	Hypertension	1095	1	278	0	1	278	816	0.00000	-0.01764	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.25388	-0.32640	0	131	0	1	147	0	0.00000	0.00000
121	254637007	Non-small cell lung cancer (disorder)	11	38341003	Hypertension	1095	8	278	5	3	273	814	2.46178	0.07315	4.96947	20.93077	1.17987	0.0286404444	0.3115313765	2.03105	0.98514	0	131	0	8	147	5	-3.41444	-0.95551
126	698754002	Chronic paralysis due to lesion of spinal cord	11	38341003	Hypertension	1095	2	278	0	2	278	815	0.00000	-0.02495	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.50776	-0.59241	2	131	0	0	147	0	0.00000	0.00000
118	48333001	Burn injury(morphologic abnormality)	39	74400008	Appendicitis	1095	1	51	0	1	51	1043	0.00000	-0.00668	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04658	-0.06568	0	27	0	1	24	0	0.00000	0.00000
114	449868002	Smokes tobacco daily	40	428251008	History of appendectomy	1095	9	51	0	9	51	1035	0.00000	-0.02012	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.41918	-0.50506	2	27	0	7	24	0	0.00000	0.00000
120	162573006	Suspected lung cancer (situation)	4	195662009	Acute viral pharyngitis (disorder)	1095	8	890	8	0	882	205	1.23034	0.04117	0.00000	0.00000	0.00000	0.3643124531	1.0000000000	6.50228	0.26260	0	430	0	8	460	8	-4.06903	-0.69315
123	195967001	Asthma	4	195662009	Acute viral pharyngitis (disorder)	1095	2	890	2	0	888	205	1.23034	0.02053	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	1.62557	0.19233	1	430	1	1	460	1	-0.06729	0.00000
126	698754002	Chronic paralysis due to lesion of spinal cord	4	195662009	Acute viral pharyngitis (disorder)	1095	2	890	2	0	888	205	1.23034	0.02053	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	1.62557	0.19233	2	430	2	0	460	0	5.37528	0.69315
127	431856006	Chronic kidney disease stage 2 (disorder)	4	195662009	Acute viral pharyngitis (disorder)	1095	5	890	5	0	885	205	1.23034	0.03251	0.00000	0.00000	0.00000	0.5905006408	1.0000000000	4.06393	0.24471	3	430	3	2	460	2	-0.47029	0.00000
130	314994000	Metastasis from malignant tumor of prostate (disorder)	4	195662009	Acute viral pharyngitis (disorder)	1095	1	890	1	0	889	205	1.23034	0.01451	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.81279	0.14179	0	430	0	1	460	1	-6.13340	-0.69315
118	48333001	Burn injury(morphologic abnormality)	42	16114001	Fracture of ankle	1095	1	108	0	1	108	986	0.00000	-0.01000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.09863	-0.13571	0	48	0	1	60	0	0.00000	0.00000
130	314994000	Metastasis from malignant tumor of prostate (disorder)	114	449868002	Smokes tobacco daily	1095	1	9	0	1	9	1085	0.00000	-0.00275	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00822	-0.01181	0	2	0	1	7	0	0.00000	0.00000
129	47505003	Posttraumatic stress disorder	114	449868002	Smokes tobacco daily	1095	4	9	1	3	8	1083	30.41667	0.16215	45.12500	481.57879	4.22831	0.0325176279	0.3325947436	0.03288	0.95333	1	2	0	3	7	1	-2.07944	-1.38629
125	1734006	Fracture of the vertebral column with spinal cord injury	114	449868002	Smokes tobacco daily	1095	5	9	0	5	9	1081	0.00000	-0.00617	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04110	-0.05810	3	2	0	2	7	0	0.00000	0.00000
118	48333001	Burn injury(morphologic abnormality)	114	449868002	Smokes tobacco daily	1095	1	9	0	1	9	1085	0.00000	-0.00275	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00822	-0.01181	0	2	0	1	7	0	0.00000	0.00000
117	230265002	Familial Alzheimer's disease of early onset (disorder)	114	449868002	Smokes tobacco daily	1095	6	9	0	6	9	1080	0.00000	-0.00676	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04932	-0.06945	2	2	0	4	7	0	0.00000	0.00000
115	36923009	Major depression  single episode	114	449868002	Smokes tobacco daily	1095	6	9	0	6	9	1080	0.00000	-0.00676	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04932	-0.06945	3	2	0	3	7	0	0.00000	0.00000
109	90560007	Gout	114	449868002	Smokes tobacco daily	1095	4	9	0	4	9	1082	0.00000	-0.00551	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.03288	-0.04667	0	2	0	4	7	0	0.00000	0.00000
106	24079001	Atopic dermatitis	114	449868002	Smokes tobacco daily	1095	20	9	0	20	9	1066	0.00000	-0.01242	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.16438	-0.21957	13	2	0	7	7	0	0.00000	0.00000
102	90781000119102	Microalbuminuria due to type 2 diabetes mellitus (disorder)	114	449868002	Smokes tobacco daily	1095	6	9	2	4	7	1082	40.55556	0.26729	77.28571	492.97651	12.11636	0.0008862530	0.0226149100	0.04932	1.51551	3	2	1	3	7	1	-0.98083	0.00000
98	1551000119108	Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	114	449868002	Smokes tobacco daily	1095	12	9	0	12	9	1074	0.00000	-0.00958	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.09863	-0.13571	7	2	0	5	7	0	0.00000	0.00000
97	403192003	Third degree burn	114	449868002	Smokes tobacco daily	1095	8	9	0	8	9	1078	0.00000	-0.00781	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.06575	-0.09187	3	2	0	5	7	0	0.00000	0.00000
96	283371005	Laceration of forearm	114	449868002	Smokes tobacco daily	1095	75	9	2	73	7	1013	3.24444	0.05540	3.96477	19.42900	0.80907	0.1218807241	0.6889733259	0.61644	0.89214	39	2	0	36	7	2	-1.50408	-2.94444
94	703151001	History of single seizure (situation)	114	449868002	Smokes tobacco daily	1095	39	9	1	38	8	1048	3.11966	0.03708	3.44737	28.26189	0.42051	0.2793604780	0.9574808819	0.32055	0.59886	14	2	0	25	7	1	-2.07944	-3.25810
93	128613002	Seizure disorder	114	449868002	Smokes tobacco daily	1095	39	9	1	38	8	1048	3.11966	0.03708	3.44737	28.26189	0.42051	0.2793604780	0.9574808819	0.32055	0.59886	14	2	0	25	7	1	-2.07944	-3.25810
89	47693006	Rupture of appendix	114	449868002	Smokes tobacco daily	1095	20	9	0	20	9	1066	0.00000	-0.01242	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.16438	-0.21957	10	2	0	10	7	0	0.00000	0.00000
114	449868002	Smokes tobacco daily	8	233678006	Childhood asthma	1095	9	45	0	9	45	1041	0.00000	-0.01885	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.36986	-0.45403	2	25	0	7	20	0	0.00000	0.00000
115	36923009	Major depression  single episode	8	233678006	Childhood asthma	1095	6	45	1	5	44	1045	4.05556	0.04695	4.75000	41.52371	0.54336	0.2230461259	0.8794911525	0.24658	0.68203	3	25	0	3	20	1	-3.04452	-1.38629
86	713197008	Recurrent rectal polyp	114	449868002	Smokes tobacco daily	1095	22	9	2	20	7	1066	11.06061	0.13114	15.22857	77.92252	2.97615	0.0127437787	0.1813045204	0.18082	1.34517	12	2	1	10	7	1	-0.98083	0.16705
117	230265002	Familial Alzheimer's disease of early onset (disorder)	8	233678006	Childhood asthma	1095	6	45	0	6	45	1044	0.00000	-0.01537	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.24658	-0.31797	2	25	0	4	20	0	0.00000	0.00000
118	48333001	Burn injury(morphologic abnormality)	8	233678006	Childhood asthma	1095	1	45	0	1	45	1049	0.00000	-0.00626	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04110	-0.05810	0	25	0	1	20	0	0.00000	0.00000
82	94260004	Secondary malignant neoplasm of colon	114	449868002	Smokes tobacco daily	1095	4	9	0	4	9	1082	0.00000	-0.00551	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.03288	-0.04667	2	2	0	2	7	0	0.00000	0.00000
124	1501000119109	Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)	8	233678006	Childhood asthma	1095	1	45	0	1	45	1049	0.00000	-0.00626	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04110	-0.05810	1	25	0	0	20	0	0.00000	0.00000
125	1734006	Fracture of the vertebral column with spinal cord injury	8	233678006	Childhood asthma	1095	5	45	0	5	45	1045	0.00000	-0.01402	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20548	-0.26961	3	25	0	2	20	0	0.00000	0.00000
76	127013003	Diabetic renal disease (disorder)	114	449868002	Smokes tobacco daily	1095	28	9	3	25	6	1061	13.03571	0.17749	21.22000	89.70045	5.01991	0.0011366929	0.0274117856	0.23014	1.70118	10	2	1	18	7	2	-0.40547	0.09531
75	431855005	Chronic kidney disease stage 1 (disorder)	114	449868002	Smokes tobacco daily	1095	28	9	3	25	6	1061	13.03571	0.17749	21.22000	89.70045	5.01991	0.0011366929	0.0274117856	0.23014	1.70118	10	2	1	18	7	2	-0.40547	0.09531
128	86849004	Suicidal deliberate poisoning	8	233678006	Childhood asthma	1095	1	45	0	1	45	1049	0.00000	-0.00626	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04110	-0.05810	0	25	0	1	20	0	0.00000	0.00000
129	47505003	Posttraumatic stress disorder	8	233678006	Childhood asthma	1095	4	45	0	4	45	1046	0.00000	-0.01254	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.16438	-0.21957	1	25	0	3	20	0	0.00000	0.00000
72	35999006	Blighted ovum	114	449868002	Smokes tobacco daily	1095	53	9	0	53	9	1033	0.00000	-0.02053	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.43562	-0.52167	53	2	0	0	7	0	0.00000	0.00000
71	201834006	Localized  primary osteoarthritis of the hand	114	449868002	Smokes tobacco daily	1095	28	9	0	28	9	1058	0.00000	-0.01475	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.23014	-0.29882	19	2	0	9	7	0	0.00000	0.00000
69	233604007	Pneumonia	114	449868002	Smokes tobacco daily	1095	7	9	0	7	9	1079	0.00000	-0.00730	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.05753	-0.08070	3	2	0	4	7	0	0.00000	0.00000
67	403191005	Second degree burn	114	449868002	Smokes tobacco daily	1095	49	9	0	49	9	1037	0.00000	-0.01970	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.40274	-0.48825	23	2	0	26	7	0	0.00000	0.00000
64	444448004	Injury of medial collateral ligament of knee	114	449868002	Smokes tobacco daily	1095	32	9	1	31	8	1055	3.80208	0.04426	4.25403	35.06427	0.51610	0.2350373794	0.8997636792	0.26301	0.66313	17	2	1	15	7	0	1.09861	2.89037
63	68496003	Polyp of colon	114	449868002	Smokes tobacco daily	1095	91	9	4	87	5	999	5.34799	0.11916	9.18621	34.83482	2.42247	0.0040713760	0.0770227123	0.74795	1.51627	43	2	1	48	7	3	-0.10536	0.95098
59	262574004	Bullet wound	114	449868002	Smokes tobacco daily	1095	20	9	0	20	9	1066	0.00000	-0.01242	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.16438	-0.21957	9	2	0	11	7	0	0.00000	0.00000
58	239720000	Tear of meniscus of knee	114	449868002	Smokes tobacco daily	1095	20	9	0	20	9	1066	0.00000	-0.01242	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.16438	-0.21957	10	2	0	10	7	0	0.00000	0.00000
57	192127007	Child attention deficit disorder	114	449868002	Smokes tobacco daily	1095	76	9	0	76	9	1010	0.00000	-0.02486	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.62466	-0.70014	24	2	0	52	7	0	0.00000	0.00000
54	5602001	Opioid abuse (disorder)	114	449868002	Smokes tobacco daily	1095	7	9	0	7	9	1079	0.00000	-0.00730	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.05753	-0.08070	0	2	0	7	7	0	0.00000	0.00000
52	124171000119105	Chronic intractable migraine without aura	114	449868002	Smokes tobacco daily	1095	51	9	1	50	8	1036	2.38562	0.02788	2.59000	21.11106	0.31775	0.3500556115	1.0000000000	0.41918	0.49494	21	2	0	30	7	1	-2.07944	-3.43399
50	446096008	Perennial allergic rhinitis	114	449868002	Smokes tobacco daily	1095	26	9	0	26	9	1060	0.00000	-0.01420	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.21370	-0.27941	14	2	0	12	7	0	0.00000	0.00000
49	88805009	Chronic congestive heart failure (disorder)	114	449868002	Smokes tobacco daily	1095	10	9	0	10	9	1076	0.00000	-0.00874	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.08219	-0.11396	5	2	0	5	7	0	0.00000	0.00000
47	359817006	Closed fracture of hip	114	449868002	Smokes tobacco daily	1095	29	9	0	29	9	1057	0.00000	-0.01502	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.23836	-0.30843	11	2	0	18	7	0	0.00000	0.00000
44	58150001	Fracture of clavicle	114	449868002	Smokes tobacco daily	1095	112	9	2	110	7	976	2.17262	0.03603	2.53506	12.35430	0.52019	0.2327499566	0.8937472100	0.92055	0.64344	55	2	1	57	7	1	-0.98083	-0.03509
43	307731004	Injury of tendon of the rotator cuff of shoulder	114	449868002	Smokes tobacco daily	1095	51	9	0	51	9	1035	0.00000	-0.02012	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.41918	-0.50506	26	2	0	25	7	0	0.00000	0.00000
42	16114001	Fracture of ankle	114	449868002	Smokes tobacco daily	1095	108	9	3	105	6	981	3.37963	0.07166	4.67143	18.95194	1.15145	0.0504237802	0.4330919200	0.88767	1.08339	48	2	1	60	7	2	-0.40547	0.45783
41	283385000	Laceration of thigh	114	449868002	Smokes tobacco daily	1095	105	9	0	105	9	981	0.00000	-0.02965	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.86301	-0.89764	50	2	0	55	7	0	0.00000	0.00000
39	74400008	Appendicitis	114	449868002	Smokes tobacco daily	1095	51	9	0	51	9	1035	0.00000	-0.02012	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.41918	-0.50506	27	2	0	24	7	0	0.00000	0.00000
38	398254007	Preeclampsia	114	449868002	Smokes tobacco daily	1095	101	9	0	101	9	985	0.00000	-0.02902	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.83014	-0.87195	101	2	0	0	7	0	0.00000	0.00000
35	19169002	Miscarriage in first trimester	114	449868002	Smokes tobacco daily	1095	174	9	0	174	9	912	0.00000	-0.03957	0.00000	0.00000	0.00000	0.3690178944	1.0000000000	1.43014	-1.28104	174	2	0	0	7	0	0.00000	0.00000
33	429007001	History of cardiac arrest (situation)	114	449868002	Smokes tobacco daily	1095	42	9	0	42	9	1044	0.00000	-0.01818	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.34521	-0.42783	24	2	0	18	7	0	0.00000	0.00000
32	410429000	Cardiac Arrest	114	449868002	Smokes tobacco daily	1095	42	9	0	42	9	1044	0.00000	-0.01818	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.34521	-0.42783	24	2	0	18	7	0	0.00000	0.00000
30	399211009	History of myocardial infarction (situation)	114	449868002	Smokes tobacco daily	1095	31	9	0	31	9	1055	0.00000	-0.01554	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.25479	-0.32745	2	2	0	29	7	0	0.00000	0.00000
27	408512008	Body mass index 40+ - severely obese (finding)	114	449868002	Smokes tobacco daily	1095	97	9	1	96	8	990	1.25430	0.00722	1.28906	10.41560	0.15954	0.5674339172	1.0000000000	0.79726	0.15420	67	2	1	30	7	0	1.09861	4.21951
24	162864005	Body mass index 30+ - obesity (finding)	114	449868002	Smokes tobacco daily	1095	439	9	6	433	3	653	1.66287	0.04936	3.01617	12.12422	0.75034	0.1684564347	0.7953568293	3.60822	0.60315	226	2	2	213	7	4	-0.31845	0.74260
23	36971009	Sinusitis (disorder)	114	449868002	Smokes tobacco daily	1095	190	9	3	187	6	899	1.92105	0.03842	2.40374	9.69739	0.59583	0.1938924316	0.8321439142	1.56164	0.64293	84	2	0	106	7	3	-1.20397	-3.59274
